ID,Name,Pos,Price,Team,Pts,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
181081,Gabriel,DEF,5.3,ARS,,0,3.907880567,3.211842813,0,3.812326821,0,3.155959339,3.16887236,2.840090775,3.126155088,3.644404052,5.016056701,2.906096673,2.610954743,7.248321418,5.34713275,3.635198621
131352,Godfrey,DEF,4.6,EVE,,2.862156823,2.847775968,2.780187976,3.143120419,2.260337574,0,0,5.845459755,2.651310664,0,2.189421169,3.330082345,3.591718861,2.003098609,5.211222079,3.401555325,0
187323,Ait-Nouri,DEF,4.8,WOL,,3.679434476,3.119830544,3.024671381,0.703160088,3.170389921,0.849122451,3.816789189,6.05509791,3.694443196,3.564262609,1.342119657,0.830819687,1.39388507,3.769066349,3.866993721,4.367771513,0
88539,Saiss,DEF,4.8,WOL,,3.773906463,2.837095345,3.418621854,2.556055257,3.546181456,2.806334992,4.163354943,6.738278843,4.067214919,3.864455619,3.596082126,0.478158175,3.636378899,3.99172209,4.270286366,4.722042091,0
23379,Mee,DEF,4.9,BUR,,0,0,2.449250977,0,4.904019942,2.685770059,2.218822694,5.895809324,3.191595332,0,3.087759751,2.048891833,3.390129139,5.385676107,3.034354987,4.458513466,3.496702855
176641,B White,DEF,4.8,ARS,,0,3.544373148,2.964258257,0,3.473064039,0,2.85661985,2.87121656,2.596792367,2.86492838,3.340756531,4.607854731,2.638452964,2.381410227,6.604144439,4.87364062,3.302698862
174861,Mitchell,DEF,4.7,CRY,,2.622470338,0,3.021273802,2.763721411,4.876375564,3.40581673,2.801488254,0,2.838853944,2.610487421,1.970384365,2.566747304,3.05585325,2.553076402,3.264741676,2.400372567,2.42436768
231961,Guehi,DEF,4.7,CRY,,2.591546081,0,3.045716969,2.74470847,4.884357371,3.486718708,2.752581334,0,2.827981768,2.642298801,1.946024063,2.551435896,3.139052074,2.529456201,3.375992238,2.374589486,2.452789793
56987,D Sanchez,DEF,4.7,TOT,,3.571444599,0,1.839798556,5.14276872,0,1.045493667,1.305978544,0,0,3.855531832,0.995661098,1.285190353,1.127594603,1.133859883,3.552882961,5.551871405,1.258871926
106466,Kilman,DEF,4.7,WOL,,3.277124594,2.830260667,2.248957441,0,0.571556314,0,2.912742921,4.201312349,2.779547192,0.810462337,0.785674607,0,0.810647449,2.965041504,2.72655071,3.38648822,0
192193,Jansson,DEF,4.6,BRE,,3.218092515,3.308400704,0,3.233873777,0,3.391526002,2.980995957,3.414128885,0,0,2.71785725,4.458719119,2.309794356,0,3.09597314,2.278441455,3.066460136
230254,Duffy,DEF,4.6,BHA,,5.690605996,1.319561961,0,3.723787655,2.522303182,2.247484173,2.125197504,0,0,2.651457591,1.599316995,2.842140547,2.339750844,2.087886159,2.730448343,1.896102736,2.10474648
257276,Tomiyasu,DEF,4.8,ARS,,0,2.899986768,2.920146008,0,3.457975208,0,2.852189176,2.866386009,2.572440424,2.835623193,3.311002247,4.509451962,2.628682636,2.361443501,6.511963515,4.798535234,3.293724266
45060,Femenia,DEF,4.3,WAT,,2.79637194,3.034519652,0,2.572686049,4.355550638,0,0,4.02286409,2.518616794,0,2.259324805,2.713517518,0,2.821505096,1.912907802,1.904196036,0
23376,Lowton,DEF,4.6,BUR,,0,0,2.352680848,0,4.664272073,2.603789308,1.997208497,5.588422957,3.086453319,0,2.983389435,0,3.299175879,5.077872739,2.930650698,4.215735155,3.383881458
45003,Bednarek,DEF,4.5,SOU,,2.734929721,0,0,0,3.196418152,3.716413214,5.617892297,3.371805226,2.821297161,2.448755598,2.061808998,2.623427096,2.561542701,3.312699194,2.725600715,0,0
91161,Schar,DEF,4.5,NEW,,3.222468385,2.225989457,2.917903952,2.72445771,0.358617743,2.441493773,4.574479292,0,3.009199278,0,3.073231156,2.432155024,2.740742056,0,2.825157833,0.442637777,2.52972666
187804,Andersen,DEF,4.6,CRY,,2.458972258,0,2.743013952,2.66174542,4.735154381,3.358265218,2.669116318,0,2.73275816,2.545452343,0,2.463461123,3.017644629,2.444170961,3.241921068,2.293273939,2.360995101
226984,Firpo,DEF,4.4,LEE,,0,5.47818703,0,2.180677993,0,1.886131651,0,3.664451218,1.93532494,2.399779985,1.984233239,0,1.901723806,2.606555591,0,2.395663986,1.962557331
23148,Zinchenko,DEF,5.5,MCI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.267201466,0,0
185165,Llorente,DEF,4.4,LEE,,0,5.485819471,0,2.120447042,0,2.003621516,0,3.469592183,1.852555949,2.183216215,0,0,0,2.37425972,0,2.233837581,0
187802,Telles,DEF,5.1,MUN,,3.02067844,0,0,0,0,0,0,0,0,0,0,2.312401038,0,0,0,0,0
237976,Livramento,DEF,4.8,SOU,,2.734929721,0,0,0,3.257096206,3.789401637,5.839138186,3.44911358,2.87548789,2.507159682,2.251670109,2.679455577,2.600602313,3.368588776,2.773360582,0,1.949612019
92423,Burn,DEF,4.5,BHA,,3.216283901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276427,Kamara,DEF,4,WAT,,1.531123833,2.787011576,0,0,2.449636665,0,0,2.217187193,0,0,0,0,0,1.866882369,0,0,0
