ID,Name,Pos,Price,Team,Pts,35,36,37,38
32973,Rice,MID,5.1,WHU,,3.191095423,3.477510745,2.860407707,3.148555427
192735,Buendia,MID,6.3,AVL,,4.757771548,5.837253741,6.549623505,3.137206434
23028,McArthur,MID,4.5,CRY,,2.33229412,2.59537927,3.798231364,2.358366674
192201,Norgaard,MID,4.5,BRE,,2.392716332,3.268181973,3.009614985,3.356607054
77665,Lucas Moura,MID,6.3,TOT,,4.402104927,5.619916689,4.442013158,4.470521595
88507,S Armstrong,MID,5.7,SOU,,4.129618846,3.856957836,3.494084531,3.835187627
189709,Benrahma,MID,6,WHU,,4.130351324,4.703773397,3.584359944,4.008525429
219749,Elanga,MID,4.5,MUN,,3.700044607,3.118793091,0,3.046188466
163914,Mac Allister,MID,5.6,BHA,,3.653205587,3.710834388,3.731148939,3.862379287
242911,Wissa,MID,5.5,BRE,,3.702723124,4.363097257,3.891666905,4.388909443
88518,Keita,MID,5.1,LIV,,2.129573737,2.730534557,2.039972495,2.160454136
40951,McTominay,MID,5.5,MUN,,3.952044158,3.521271276,0,3.545356975
84632,Willock,MID,5.4,NEW,,3.512727863,3.048810566,3.783174381,3.832914208
23236,Romeu,MID,4.5,SOU,,2.965001347,2.739792793,2.529898799,2.703271135
192211,Janelt,MID,5,BRE,,3.075329948,3.641073618,3.367782972,3.739578508
283020,Guimaraes,MID,5.1,NEW,,3.226447032,2.637996395,3.266061787,3.101295864
45042,Shelvey,MID,6,NEW,,3.170742382,2.877882494,3.469048978,3.551724561
176631,Ziyech,MID,6.9,CHE,,3.804973444,5.449405468,3.53697427,3.806012699
23539,Lanzini,MID,5.5,WHU,,3.589159375,3.956705071,3.19282756,3.508898277
257281,Normann,MID,5,NOR,,2.6732603,4.690226313,2.812100406,2.78066658
90433,Bissouma,MID,4.5,BHA,,2.567536777,2.568737131,2.544303146,2.673626988
255775,Lennon,MID,5,BUR,,3.252937665,3.14410017,4.723753518,3.230320025
23394,Loftus-Cheek,MID,5.5,CHE,,3.506969589,5.249723396,3.328680435,3.238167187
192212,Canos,MID,5.3,BRE,,3.087675035,3.842852715,3.655609707,4.143179458
230256,Lees-Melou,MID,5,NOR,,2.79128535,4.522866141,2.867987869,2.838552322
23099,Albrighton,MID,5.5,LEI,,2.523413844,4.970412639,4.220850796,3.203539337
23053,Cleverley,MID,5,WAT,,3.417785634,4.942126277,3.192254271,2.674826156
226791,Trincao,MID,5.8,WOL,,3.858949569,4.949024277,4.057251023,2.935865099
88466,Neves,MID,6.1,WOL,,4.08822672,4.542618968,4.191574015,2.961238633
138306,Pepe,MID,7.4,ARS,,4.717131121,8.067075892,4.994020262,5.593704519
185623,Murphy,MID,5,NEW,,2.072263115,1.556776071,1.858125171,1.594386561
94552,N Mendy,MID,4.5,LEI,,1.505204126,1.537318301,1.39916645,1.111433257
23162,Delph,MID,4.5,EVE,,1.080324885,1.479679996,1.541463212,1.051964905
88532,Fred,MID,5.1,MUN,,3.497349834,3.269162097,0,3.540237223
192210,Jensen,MID,5,BRE,,2.890577472,3.596746506,3.341628027,3.692973556
92389,Kovacic,MID,5.1,CHE,,0,0.759529014,1.910272418,2.563854393
226985,Mwepu,MID,5.5,BHA,,3.319687713,3.320691197,3.327196191,3.448462469
23008,Matic,MID,5,MUN,,3.545400906,3.076689731,0,3.006284978
23127,Lallana,MID,5.5,BHA,,3.258406527,3.259196272,3.264665136,3.383086467
192736,Rupp,MID,4.5,NOR,,1.001629229,1.275258299,1.038465008,1.029115598
203010,Caicedo,MID,4.5,BHA,,1.335828314,1.172980885,1.179628165,1.211500496
181309,van de Beek,MID,5.8,EVE,,3.643262667,5.63844086,5.724684632,3.388877527
160975,Podence,MID,5.4,WOL,,3.43470356,3.569303239,3.243597387,2.394945728
25871,Winks,MID,4.5,TOT,,0.922073396,1.001641179,0.945125892,0.939505837
184926,Tella,MID,5,SOU,,3.18502459,2.969743388,2.745325772,2.939418496
160697,Bergwijn,MID,5.9,TOT,,4.155833166,5.830074647,4.287901913,4.278620887
110898,Almiron,MID,5.5,NEW,,3.388985938,3.006822449,3.679774663,3.755703159
23226,Redmond,MID,6,SOU,,4.087533838,3.83977571,3.502627173,3.820325512
183359,Elneny,MID,4.5,ARS,,1.011917075,1.077561701,0.775273599,0.814608861
45084,Gross,MID,5.8,BHA,,3.605817398,3.662450114,3.680510375,3.803572639
138600,Nakamba,MID,4.5,AVL,,0.70683169,0.738655532,0.785130702,0.585485567
45036,W Hughes,MID,4.5,CRY,,0.78991462,0.856296035,0.781307451,0.79848089
293578,Chiquinho,MID,5,WOL,,1.640355585,0.954636537,0.702925676,0.421624293
257177,Vlasic,MID,5.9,WHU,,3.738254362,4.116082037,3.345126224,3.657427795
278691,Kayembe,MID,4.5,WAT,,0.684887181,0.7340074,0.666615242,0.599228352
23310,Fernandinho,MID,5,MCI,,0.476212612,0.417984143,0.380478395,0.39679142
192730,Dowell,MID,5,NOR,,2.68709536,4.151686625,2.600835474,2.554329621
69539,Hudson-Odoi,MID,5.5,CHE,,3.309258911,5.190724498,3.082430203,3.245814376
23276,Noble,MID,4.5,WHU,,0.767704508,0.760609365,0.684899869,0.718770039
241953,Elliott,MID,5.5,LIV,,3.682429304,5.991766091,3.675771315,3.965575208
226789,Soumare,MID,5,LEI,,2.379184069,5.175726514,4.345984479,3.073179676
23177,Mata,MID,5,MUN,,3.790883492,3.2588638,0,3.159656631
23192,Lingard,MID,6.4,MUN,,3.99164649,3.60754276,0,3.640097583
192753,Placheta,MID,4.5,NOR,,0.405225257,0.413329426,0.418346745,0.416765468
280714,Cundle,MID,4.5,WOL,,0.791537165,0.372384455,0.173111387,0.05508692
23482,Alli,MID,6.1,EVE,,3.440050619,5.638878736,5.65419945,3.246542236
184648,B Traore,MID,5.9,AVL,,4.55952125,6.240588248,7.049604381,2.967712305
154682,C Jones,MID,4.6,LIV,,0.146086302,0.300798539,0.327211352,0.341567019
192216,Ghoddos,MID,5,BRE,,2.539248974,3.342162109,3.088363811,3.430123102
68289,Choudhury,MID,4.5,LEI,,0.263731817,0.28270489,0.264459164,0.287478357
257277,Saul,MID,6,CHE,,3.619081755,5.518263244,3.158203592,3.425224568
35690,Milivojevic,MID,5.5,CRY,,2.424825247,2.73060949,3.752040195,2.497185627
95817,S Longstaff,MID,5,NEW,,0.704476854,0.406139367,0.349136845,0.205745496
202398,Sanson,MID,5,AVL,,4.24983767,5.072470767,5.56549507,2.574129536
45069,Perez,MID,6,LEI,,2.627144547,4.935230387,4.195595007,3.248985319
88575,Yarmolenko,MID,5.6,WHU,,3.616189512,3.982595168,3.222613612,3.534046508
23117,Milner,MID,5,LIV,,0.372674343,0.481105972,0.54269942,0.566635926
45021,D Stephens,MID,4.5,BUR,,0.259182415,0.25988674,0.234602537,0.266161406
180321,Eze,MID,6,CRY,,3.589839738,3.991194097,5.370952994,3.575445402
192202,Dasilva,MID,5.5,BRE,,3.11650936,3.840812746,3.655973305,4.124480052
147612,Alzate,MID,5,BHA,,3.202771385,3.187152109,3.182497096,3.317200937
192215,S Baptiste,MID,4.5,BRE,,0.329220978,0.191670462,0.184836281,0.194234113
23325,Chamberlain,MID,5.6,LIV,,3.807706311,5.969523729,3.802447197,4.078123759
230251,Etebo,MID,4.5,WAT,,0.224953523,0.198426594,0.219966991,0.201185013
157062,Minamino,MID,5.4,LIV,,2.790795957,4.196513048,2.841926882,3.019111266
176654,Shackleton,MID,4.5,LEE,,0.17584109,0.166957004,0.192201523,0.184241015
242984,Tzolis,MID,5,NOR,,2.405104547,4.181495778,2.524303667,2.474210694
183010,Fraser,MID,5.8,NEW,,3.388985938,3.006822449,3.685285639,3.766708356
187324,I Diallo,MID,4.3,SOU,,0.219413849,0.212864706,0.204496138,0.211525513
225311,Sema,MID,5.4,WAT,,3.432085437,4.887604797,3.210884941,2.69895574
92420,Gomes,MID,5,EVE,,2.760694237,4.828391449,5.067320043,2.610351184
131369,El Ghazi,MID,5.8,EVE,,3.646706515,5.979072383,6.212855689,3.429730678
24079,Gudmundsson,MID,5.4,BUR,,3.570638494,3.550913401,5.757631356,3.757132418
274588,Patino,MID,4,ARS,,0.059066178,0.049281103,0.060114533,0.062620799
23324,Walcott,MID,5.9,SOU,,4.124871568,3.854471615,3.49423454,3.832866069
132429,Djenepo,MID,5.9,SOU,,4.123415591,3.852333404,3.49251817,3.830750416
162785,Smallbone,MID,4.5,SOU,,0.28196743,0.273394959,0.262137072,0.271647257
225306,Baah,MID,4,WAT,,0.036497833,0.029940492,0.035664505,0.032325229
242906,Palmer,MID,4.5,MCI,,0,0,0,0
221680,Chukwuemeka,MID,4.5,AVL,,0,0,0,0
257279,Kral,MID,5,WHU,,0.760970258,0.753937353,0.678891976,0.712465039
45097,Riedewald,MID,5,CRY,,2.32206476,2.583996027,3.781572454,2.348022961
272775,Sarmiento,MID,5.5,BHA,,3.202771385,3.175503161,3.170865162,3.305076664
23058,Barkley,MID,5.5,CHE,,3.306356052,5.375217769,2.925738959,3.081423415
271609,Morton,MID,4.5,LIV,,0,0,0,0
246493,Rak-Sakyi,MID,4.5,CRY,,0,0,0,0
271700,McAtee,MID,4,MCI,,0,0,0,0
271705,McKinstry,MID,4,LEE,,0,0,0,0
280768,Bate,MID,4.5,LEE,,0,0,0,0
200376,Anderson,MID,4.5,NEW,,0,0,0,0
192199,Fosu,MID,5.5,BRE,,3.085417962,3.840043613,3.652937478,4.140150818
274590,Vale,MID,4,CHE,,0,0,0,0
274589,Simons,MID,4,CHE,,0,0,0,0
271701,Onyango,MID,4,EVE,,0,0,0,0
192744,Skipp,MID,4.5,TOT,,0,0,0,0
259750,Summerville,MID,4.5,LEE,,0,0,0,0
33589,Ndidi,MID,5,LEI,,2.291057896,5.479053356,4.551343993,3.055581289
206669,Moder,MID,5,BHA,,3.208704795,3.193869706,3.18778894,3.328329208
233401,Onyeka,MID,5,BRE,,2.392716332,3.268181973,3.009614985,3.356607054
176657,Forshaw,MID,5,LEE,,0.17584109,0.166957004,0.192201523,0.184241015
176664,T Roberts,MID,5.1,LEE,,2.397634041,4.388452551,2.831459697,2.642258306
35693,Westwood,MID,5.5,BUR,,3.570638494,3.550913401,5.757631356,3.757132418
187806,Partey,MID,5.5,ARS,,3.201808609,5.664696912,3.29517652,3.586871322
282728,Kalu,MID,5.5,WAT,,3.432085437,4.887604797,3.210884941,2.69895574
23016,Townsend,MID,5.6,EVE,,3.183083106,5.078614121,5.141072254,2.924896847
24380,Pogba,MID,6.6,MUN,,3.99164649,3.60754276,0,3.640097583
115171,M Greenwood,MID,7.2,MUN,,3.99164649,3.60754276,0,3.640097583
228177,Sancho,MID,7.8,MUN,,3.99164649,3.60754276,0,3.640097583
23474,Kane,FWD,11.8,TOT,,6.246349188,8.67418148,6.392914394,6.527417145
183114,Watkins,FWD,7.1,AVL,,5.277103803,6.794588161,7.70467931,3.067969438
45474,Richarlison,FWD,6.9,EVE,,3.611124761,7.122653078,7.477730778,3.510812861
40266,Calvert-Lewin,FWD,7.5,EVE,,3.856340726,7.556519711,7.873624586,3.9041208
23097,Vardy,FWD,9.5,LEI,,3.161066657,6.724721013,5.917273159,4.537614691
192758,Pukki,FWD,6.2,NOR,,3.720313602,7.433940224,3.964802864,4.112539585
76982,Nketiah,FWD,6,ARS,,3.137688762,5.446574338,3.196143498,3.566639144
283052,Weghorst,FWD,5.5,BUR,,4.260014091,4.150035747,6.307959225,4.384153594
192217,Toney,FWD,6.6,BRE,,3.82212919,4.67454723,4.071754397,4.915415615
225321,Dennis,FWD,5.2,WAT,,3.534731306,5.536503615,3.441744185,2.618917785
23550,Antonio,FWD,7.4,WHU,,3.969742444,4.678427457,3.317763745,3.733413921
254679,Ronaldo,FWD,11.2,MUN,,5.511962658,4.47175581,0,4.578157847
164449,Joao Pedro,FWD,5.4,WAT,,3.929365164,6.286712965,3.83882301,3.086467243
88528,Jimenez,FWD,7.2,WOL,,3.947466721,5.244423595,4.38944763,3.039518261
23134,Ings,FWD,7.5,AVL,,5.169655716,6.223433729,6.969042653,3.206864045
176630,Werner,FWD,8.3,CHE,,2.163216307,3.157563197,2.390923195,2.549943517
179153,Rodrigo,FWD,6.1,LEE,,2.892378696,5.089753497,3.128286504,2.805982572
57345,Wood,FWD,5.9,NEW,,3.74655855,3.374019606,3.988451597,3.913596661
134602,Jay Rodriguez,FWD,5.3,BUR,,2.445455454,3.098143216,4.44515355,3.237434773
201968,Mateta,FWD,5.5,CRY,,2.363808206,2.73297574,3.30243783,2.425955882
23170,Iheanacho,FWD,7.2,LEI,,2.683416589,3.477353722,2.458296878,2.384666677
132437,Adams,FWD,6.9,SOU,,4.168769903,3.960271099,3.625861602,3.982025142
32986,Jesus,FWD,8.5,MCI,,2.06190248,2.593041549,1.893588783,1.988472661
257178,Hwang,FWD,5.9,WOL,,2.922874787,3.549402581,2.869557764,2.08228986
242865,Sargent,FWD,5.5,NOR,,1.354270211,3.944317865,2.607254227,2.664631039
139797,Maupay,FWD,5.7,BHA,,2.550825128,2.713273946,2.722877672,2.795072735
45079,Lacazette,FWD,7.5,ARS,,3.601722442,5.656833196,3.658299849,4.041213202
242869,Broja,FWD,5,SOU,,2.797654546,2.654270105,2.453384148,2.665213957
23364,King,FWD,5.4,WAT,,3.935884034,5.558045261,3.843234071,3.025540092
23331,Welbeck,FWD,5.9,BHA,,3.376494136,3.562172758,3.604564155,3.6680286
240869,Lukaku,FWD,9.9,CHE,,2.820563622,3.849675836,3.112404773,3.301368672
92351,Vydra,FWD,5.4,BUR,,3.547089125,3.598800013,4.678366982,3.730767092
137599,Joelinton,FWD,5.7,NEW,,2.518063474,2.269938555,2.620350595,2.571286939
225294,Daka,FWD,7,LEI,,1.363112849,1.466315708,1.029522524,1.079773792
35701,Ayew,FWD,5.7,CRY,,2.800546325,3.159095655,3.759558515,2.859625679
23119,Firmino,FWD,7.3,LIV,,0.068881177,0.708240593,1.595782118,2.374254001
257274,Edouard,FWD,6,CRY,,3.139569017,3.528481749,3.841285947,3.20466465
242879,A Armstrong,FWD,6.1,SOU,,3.112407334,2.964134844,2.750492727,2.976314699
176665,Bamford,FWD,7.5,LEE,,2.892378696,4.986717725,3.38030827,3.645539362
182752,F Silva,FWD,5.7,WOL,,0.93560878,0.764460223,0.797070696,0.587480899
259613,Gelhardt,FWD,4,LEE,,0.949115783,1.101227512,0.816129988,0.554401595
23360,Wilson,FWD,7.6,NEW,,3.719171426,3.300128527,3.837804753,3.902763146
23290,A Barnes,FWD,5.1,BUR,,1.104758,0.718582534,0.60452188,0.688035602
242871,S Long,FWD,5,SOU,,0.958389315,0.93064799,0.890581212,0.93234495
187803,Cavani,FWD,7.6,MUN,,0.445853654,0.809764924,0,1.410261355
23118,Benteke,FWD,5.8,CRY,,2.887209566,3.250971765,3.735555577,2.947625445
249318,S Greenwood,FWD,5,LEE,,1.216657902,1.275196688,0.943434797,0.598958157
102349,Origi,FWD,5,LIV,,0.068881177,0.050504583,0.070044224,0.072230448
257278,Rondon,FWD,5.5,EVE,,0,0,0,0
131312,Gayle,FWD,6,NEW,,3.719171426,3.34935572,3.959296249,3.884988499
203938,Scarlett,FWD,4.5,TOT,,0,0,0,0
265469,Tosun,FWD,5.5,EVE,,0,0,0,0
259614,Munoz,FWD,4,NEW,,0,0,0,0
242907,Edozie,FWD,4.5,MCI,,0,0,0,0
274591,Soonsup-Bell,FWD,4,CHE,,0,0,0,0
260243,Dobbin,FWD,4,EVE,,0,0,0,0
230257,Cucho,FWD,5,WAT,,0,0,0,0
192765,Idah,FWD,5.2,NOR,,0,0,0,0
