ID,Name,Pos,Price,Team,Pts,26,27,28,29,30,31,32,33,34,35,36,37,38
254679,Ronaldo,FWD,11.3,MUN,,4.789378152,5.788469442,3.527785996,4.847342327,0,5.208118998,4.480391698,5.785750816,4.264394409,5.076754632,8.118935394,4.179024437,4.375020312
45120,Robertson,DEF,7.2,LIV,,10.09368591,0,4.62676631,4.129438065,0,5.282207953,2.598093339,4.084155581,4.94565977,4.529513696,8.192748938,7.617711921,5.002712742
139835,Cancelo,DEF,6.8,MCI,,4.872053225,4.774217084,4.835820755,4.806953935,0,5.222142593,3.925025115,4.817941442,6.008439331,4.822338875,9.985246689,4.440428244,5.354224511
23550,Antonio,FWD,7.6,WHU,,5.18640472,4.737541881,3.963649688,4.924294743,0,5.073647071,4.488717411,5.382932875,3.755823059,4.804695492,9.003844814,3.886631631,4.152256757
131312,Gayle,FWD,6,NEW,,3.504528168,3.708823495,3.836062044,6.775355448,4.051405944,3.556171475,3.872598208,4.249356988,3.892750561,3.388229272,2.399343934,6.439307263,3.422888676
240869,Lukaku,FWD,10.3,CHE,,4.582127979,0,9.621842312,5.134736356,0,5.014677545,4.419559485,4.79091093,4.880330584,9.339633053,9.795115536,4.283672875,5.580776419
45079,Lacazette,FWD,7.7,ARS,,7.599055364,0,6.210335143,3.685343491,3.115851238,3.125917193,3.30685714,3.168793896,6.548264586,3.114038437,3.876423118,6.428459063,3.610229103
23097,Vardy,FWD,9.5,LEI,,2.910510462,4.327700242,5.08253611,3.906926594,4.687083816,3.717804834,4.573998547,7.863536268,4.557844207,3.691469056,7.676286301,9.082352194,4.644063082
192214,Mbeumo,MID,5.7,BRE,,3.928662487,4.645908573,4.277873021,4.693276436,3.915844038,3.289492557,4.264068229,4.229484285,4.136980496,3.693659437,4.364118114,3.915576382,4.660234337
132426,D James,MID,6,LEE,,6.283193918,3.523643054,3.222670654,3.989935402,3.083661938,3.593598605,3.451555075,3.037438106,3.171439104,2.828946874,3.024979703,6.804094105,3.209412898
23360,Wilson,FWD,7.6,NEW,,3.504528168,3.708823495,3.836062044,6.775355448,4.051405944,3.306615582,3.274723397,2.944729843,4.259785461,3.751018716,2.989031914,7.821010596,4.0945934
45113,Ederson,GK,6.1,MCI,,4.569987891,4.585482287,4.544863553,4.652130263,0,4.804289638,4.364314879,4.710908141,4.957038562,4.581092867,9.776070022,4.479509771,4.790111886
181081,Gabriel,DEF,5.3,ARS,,7.780812668,0,5.58438028,3.491496857,2.975364306,3.280030295,3.738262285,3.048966153,5.482744509,2.834763114,3.793226541,5.628765005,3.850754893
176640,Dallas,MID,5.5,LEE,,6.174159108,3.485031435,3.170493697,3.829575186,3.141802379,3.531465859,3.394304371,3.131629391,3.209898939,2.967622077,3.080889084,7.001703093,3.231670947
88567,Jota,MID,7.7,LIV,,7.010644736,0,5.51284993,4.592420332,0,6.659933004,3.777133438,5.036328988,5.964455431,5.35178864,10.61638404,8.575948027,5.54820776
23238,van Dijk,DEF,6.3,LIV,,9.621298798,0,4.333115832,3.918248047,0,4.908214116,2.405072289,3.851453603,4.629341955,4.267449898,7.834863429,7.225162549,4.718329243
139207,Neto,MID,6,WOL,,6.217748103,2.054843469,3.806628356,3.317415923,4.242751535,3.923497692,3.681238232,2.904331013,3.804024696,3.777526346,2.821233798,8.603548877,2.862856212
88466,Neves,MID,6,WOL,,6.71832357,3.081418631,3.410247551,2.890760229,3.500004053,3.34160282,3.136530266,2.708315171,3.206944974,3.283642887,2.596979228,7.258746528,2.576182152
187806,Partey,MID,5.5,ARS,,7.126749762,0,6.093751241,3.457247303,3.115867285,3.16922487,3.380013841,3.144665277,6.256615466,3.093254372,3.568594899,6.251884039,3.494849694
