ID,Name,Pos,Price,Team,Pts,33,34,35,36,37,38
184648,B Traore,MID,5.9,AVL,,0,3.668117546,4.467204792,6.43975445,7.069687576,3.187178431
184926,Tella,MID,5,SOU,,5.355229495,3.17288577,3.439421001,3.217970742,3.14915423,3.166073236
23135,Matip,DEF,5.8,LIV,,3.211127728,3.87247041,3.428560056,5.105716262,3.147941522,3.871525126
240547,Bailey,MID,6.4,AVL,,0,3.875566931,4.716763981,6.042552654,6.614764088,3.347846922
147612,Alzate,MID,5,BHA,,5.029352527,3.397165029,3.217389801,3.279294209,3.211495577,3.377336813
192735,Buendia,MID,6.4,AVL,,0,3.847555265,4.665269676,6.008087941,6.568258644,3.333596469
137292,Justin,DEF,4.9,LEI,,4.555680809,3.028104068,1.933897353,5.632760386,3.905276027,3.041586548
230249,Olise,MID,5.5,CRY,,3.227280909,3.759834636,3.310306838,3.812096356,4.948057923,3.445967144
88575,Yarmolenko,MID,5.6,WHU,,3.81229167,3.36258873,3.767926333,3.944589135,3.460576687,3.622862111
23170,Iheanacho,FWD,7.2,LEI,,5.745715169,3.583821958,2.771962836,3.481460457,2.506622957,2.387639807
192212,Canos,MID,5.3,BRE,,3.674237928,3.615550802,3.332251127,3.865119553,3.565066201,4.018290197
186823,Fofana,DEF,4.5,LEI,,4.676157848,2.821196184,1.66133379,5.859108894,3.930167406,2.811956715
23539,Lanzini,MID,5.5,WHU,,3.751603179,3.34518101,3.755148694,3.932691335,3.44469267,3.609158658
23192,Lingard,MID,6.4,MUN,,4.162120357,3.192844171,3.849874865,3.458297596,3.457215764,3.453110238
88625,Vestergaard,DEF,4.9,LEI,,4.628224445,2.817210518,1.667704437,5.791787018,3.894560873,2.808240135
40951,McTominay,MID,5.5,MUN,,4.201928491,3.155212129,3.822696518,3.428054561,3.428849284,3.422724814
23479,Dier,DEF,4.8,TOT,,3.691504803,3.064217348,3.308621253,4.381859774,3.895244957,3.642108013
164449,Joao Pedro,FWD,5.4,WAT,,3.59318816,2.864710576,3.575845213,5.152119144,3.532153931,2.961561124
23102,Kante,MID,5,CHE,,2.967096585,3.101330323,2.961302868,5.080517931,4.908571753,3.269599634
231959,Sa,GK,5,WOL,,0,3.976557389,4.227536679,6.982497505,4.397639567,3.748892664
257276,Tomiyasu,DEF,4.8,ARS,,4.027001917,2.884043438,2.744014296,4.601017429,3.326634335,3.914871224
23364,King,FWD,5.4,WAT,,3.502267144,2.891263963,3.64436294,4.720022572,3.597616734,2.994942507
92351,Vydra,FWD,5.4,BUR,,4.620431006,3.354772525,3.231958023,3.073377752,3.344943167,2.797022467
45018,March,DEF,4.9,BHA,,3.52101423,3.711517377,3.534730325,3.271104299,3.277776472,3.674685584
45008,Dunk,DEF,5,BHA,,3.789696764,3.633724225,3.485440144,3.119867664,3.119452098,3.600856989
131369,El Ghazi,MID,5.8,EVE,,3.334781365,2.77468851,2.992335976,4.566148045,4.83095077,2.909257801
192747,McLean,MID,5,NOR,,2.778744224,3.366079057,3.037733563,5.845890539,3.11570822,3.139627352
23326,Iwobi,MID,5.5,EVE,,3.305807836,2.744137941,2.962859237,4.605150855,4.875171801,2.879206404
23016,Townsend,MID,5.6,EVE,,3.305807836,2.744137941,2.962859237,4.605150855,4.875171801,2.879206404
23490,Ben T Davies,DEF,4.7,TOT,,3.534837192,2.954138091,3.20405219,4.115712803,3.739917757,3.508150729
23260,Walker,DEF,5.6,MCI,,3.394424005,3.450327584,2.918105752,4.786864611,2.83906771,3.192853836
242864,Kucka,MID,5.5,WAT,,3.383629751,2.775524735,3.438281109,4.899554755,3.332843508,2.872827815
45068,Taylor,DEF,4.4,BUR,,4.621572142,3.229880646,2.651817591,2.763893777,3.680150691,3.128793995
176642,Meslier,GK,4.9,LEE,,0,3.757616937,3.779168558,7.061692163,4.129919471,3.868145633
92386,Targett,DEF,4.7,NEW,,6.063270371,3.54291051,2.044022391,1.385358361,2.890981252,3.177976058
282728,Kalu,MID,5.5,WAT,,3.342671387,2.758021749,3.395779111,4.974204515,3.291053369,2.851953273
225310,Louza,MID,5.5,WAT,,3.317963897,2.718891942,3.373270461,5.117540688,3.263925134,2.812259619
225311,Sema,MID,5.4,WAT,,3.323256072,2.735109418,3.376775121,5.029673352,3.27110174,2.829580015
23053,Cleverley,MID,5,WAT,,3.307458236,2.712626698,3.361573598,5.088755976,3.254710268,2.808127768
23393,Azpilicueta,DEF,5.4,CHE,,2.86198612,3.102833763,2.998730673,4.523327254,4.02456637,3.414024398
32973,Rice,MID,5.1,WHU,,3.68477746,3.094269701,3.422081947,3.536530564,3.185004015,3.314251734
192211,Janelt,MID,5,BRE,,3.394988102,3.351869671,3.109030104,3.559808505,3.315390426,3.675064511
132426,D James,MID,6,LEE,,0,3.853749224,3.54806652,6.557481104,4.31736735,4.008208064
176658,Harrison,MID,5.9,LEE,,0,3.88355062,3.579727024,6.489059781,4.287234601,4.021132589
240869,Lukaku,FWD,9.9,CHE,,3.004793196,3.220170501,2.992538849,3.99158016,3.975817704,3.479626517
231961,Guehi,DEF,4.8,CRY,,3.005237435,3.325517453,2.580049888,3.691511664,5.312339109,2.700845367
192210,Jensen,MID,5,BRE,,3.37666953,3.321836342,3.103530285,3.520676474,3.297012541,3.634736768
156990,Lamptey,DEF,4.6,BHA,,3.411421526,3.535362099,3.391809599,3.084061331,3.069011472,3.506723442
187804,Andersen,DEF,4.7,CRY,,2.996004612,3.277914592,2.548871926,3.636455217,5.212136284,2.666604879
174861,Mitchell,DEF,4.8,CRY,,3.011337754,3.252163705,2.587390862,3.615450574,5.105452543,2.673594326
88532,Fred,MID,5.1,MUN,,4.327442758,3.0248966,3.218689783,2.88849789,2.864574252,2.885481949
157062,Minamino,MID,5.4,LIV,,3.046685645,3.221375407,3.017531878,4.525508434,2.97855139,3.167570183
242870,A Gordon,MID,4.5,EVE,,3.035720035,2.451785908,2.680422949,4.667381393,4.980677402,2.58985783
257274,Edouard,FWD,6,CRY,,3.029470286,3.441912782,3.042599466,3.439609345,3.800894778,3.156165767
92420,Gomes,MID,5,EVE,,3.043323648,2.472251832,2.69755549,4.588778238,4.892418431,2.607440725
139208,Webster,DEF,4.5,BHA,,3.233276221,3.52934317,3.379263243,3.020591538,3.011230651,3.497670673
46637,Walker-Peters,DEF,4.8,SOU,,5.197636879,2.781723327,3.396606494,2.741693545,1.851234171,2.377250896
186002,J Ramsey,MID,4.7,AVL,,0,3.264970526,3.988689758,5.526335281,6.071304535,2.82072716
28842,Sissoko,MID,4.5,WAT,,3.131045324,2.51006835,3.187431915,5.281805528,3.075975724,2.609350976
192741,Krul,GK,4.5,NOR,,2.475376025,3.236039515,2.915419093,5.488344875,3.087298489,2.768108682
138601,Cedric,DEF,4.5,ARS,,4.620343114,2.900786414,2.682594418,3.31352703,2.441862347,2.862087954
23121,J Henderson,MID,5.1,LIV,,2.996401081,3.169628355,2.968468607,4.544562254,2.92904926,3.117502103
181873,Cash,DEF,5.1,AVL,,0,2.830017449,4.53549156,5.339379326,7.19522152,1.595197028
91483,Digne,DEF,5.3,AVL,,0,2.830017449,4.53549156,5.339379326,7.19522152,1.595197028
241033,Varane,DEF,5.4,MUN,,3.934277088,2.439150583,3.702030617,3.196687007,2.847040492,3.157854635
230250,Tavares,DEF,4.6,ARS,,4.206996981,2.916093539,2.718564318,3.461738823,2.534752601,2.949689068
