ID,Name,Pos,Price,Team,Pts,36,37,38
45036,W Hughes,MID,4.5,CRY,,0.860417803,0.781865099,0.802611422
23226,Redmond,MID,6,SOU,,3.836582899,3.490361171,3.79612368
183010,Fraser,MID,5.8,NEW,,3.023364731,3.674265227,3.767379634
23058,Barkley,MID,5.5,CHE,,4.392478721,2.91449932,3.100358764
242906,Palmer,MID,4.5,MCI,,0,0,0
23325,Chamberlain,MID,5.6,LIV,,5.96885571,3.804553132,4.07942439
271700,McAtee,MID,4,MCI,,0,0,0
192744,Skipp,MID,4.5,TOT,,0,0,0
259750,Summerville,MID,4.5,LEE,,0,0,0
192216,Ghoddos,MID,5,BRE,,3.253243096,2.970480876,3.340785069
33589,Ndidi,MID,5,LEI,,2.708214578,3.783161755,2.79890079
206669,Moder,MID,5,BHA,,3.219175332,3.197514082,3.338041627
233401,Onyeka,MID,5,BRE,,3.253243096,2.970480876,3.340785069
176657,Forshaw,MID,5,LEE,,0,0,0
176664,T Roberts,MID,5.1,LEE,,5.159140967,3.156021492,2.968192432
176640,Dallas,MID,5.4,LEE,,5.674027551,3.674880433,3.34274186
35693,Westwood,MID,5.5,BUR,,3.608548056,5.825089015,3.791243403
187806,Partey,MID,5.5,ARS,,5.661008102,3.301392078,3.582637409
282728,Kalu,MID,5.5,WAT,,4.844290609,3.181873431,2.69137174
23016,Townsend,MID,5.6,EVE,,5.823821458,5.977337321,3.270315657
240547,Bailey,MID,6.4,AVL,,5.927675474,6.68605716,3.144870194
24380,Pogba,MID,6.6,MUN,,3.56388868,0,3.624785944
115171,M Greenwood,MID,7.2,MUN,,3.56388868,0,3.624785944
228177,Sancho,MID,7.7,MUN,,3.56388868,0,3.624785944
192730,Dowell,MID,5,NOR,,4.137972317,2.600173517,2.545197462
274590,Vale,MID,4,CHE,,0,0,0
274589,Simons,MID,4,CHE,,0,0,0
271701,Onyango,MID,4,EVE,,0,0,0
271609,Morton,MID,4.5,LIV,,0,0,0
246493,Rak-Sakyi,MID,4.5,CRY,,0,0,0
200376,Anderson,MID,4.5,NEW,,0,0,0
192199,Fosu,MID,5.5,BRE,,3.822461136,3.605504375,4.126379393
271705,McKinstry,MID,4,LEE,,0,0,0
131369,El Ghazi,MID,5.8,EVE,,6.314294842,6.583287402,3.534407709
280768,Bate,MID,4.5,LEE,,0,0,0
221680,Chukwuemeka,MID,4.5,AVL,,0,0,0
225306,Baah,MID,4,WAT,,0.029868001,0.035532365,0.032298007
45097,Riedewald,MID,5,CRY,,2.575548369,3.7493732,2.343185177
68289,Choudhury,MID,4.5,LEI,,0.203503202,0.191456616,0.214857039
272775,Sarmiento,MID,5.5,BHA,,3.207409341,3.185827261,3.325841183
280714,Cundle,MID,4.5,WOL,,0.372458337,0.173044953,0.055078388
293578,Chiquinho,MID,5,WOL,,0.955694179,0.702874672,0.421576962
157062,Minamino,MID,5.4,LIV,,4.195296416,2.843130246,3.019949524
257279,Kral,MID,5,WHU,,0.751889687,0.678807831,0.708760203
23324,Walcott,MID,5.9,SOU,,3.859565197,3.487958584,3.815391399
24079,Gudmundsson,MID,5.4,BUR,,3.608548056,5.825089015,3.791243403
274588,Patino,MID,4,ARS,,0.049351938,0.060135136,0.062535962
192753,Placheta,MID,4.5,NOR,,0.413334918,0.419357684,0.416777779
132429,Djenepo,MID,5.9,SOU,,3.857437153,3.48624792,3.813280764
162785,Smallbone,MID,4.5,SOU,,0.273691761,0.261995578,0.271100928
92420,Gomes,MID,5,EVE,,6.386333735,6.633130893,3.2660375
147612,Alzate,MID,5,BHA,,3.212087094,3.192533636,3.327033749
180321,Eze,MID,6,CRY,,4.004855103,5.301315563,3.597915807
88575,Yarmolenko,MID,5.6,WHU,,4.011196617,3.246399431,3.529301625
242984,Tzolis,MID,5,NOR,,4.169737124,2.525486326,2.467425216
23192,Lingard,MID,6.4,MUN,,3.56388868,0,3.624785944
192215,S Baptiste,MID,4.5,BRE,,0.191493924,0.183808188,0.194043064
23276,Noble,MID,4.5,WHU,,0.758543578,0.684814979,0.715032418
225311,Sema,MID,5.4,WAT,,4.844290609,3.181873431,2.69137174
138600,Nakamba,MID,4.5,AVL,,0.258784132,0.270898199,0.246511959
23117,Milner,MID,5,LIV,,0.48148947,0.543595721,0.567513858
45021,D Stephens,MID,4.5,BUR,,0.260600397,0.234865078,0.266004766
176654,Shackleton,MID,4.5,LEE,,0.1668099,0.191332729,0.184455004
95817,S Longstaff,MID,5,NEW,,0.407709415,0.349540335,0.206025126
230251,Etebo,MID,4.5,WAT,,0.19791943,0.219171438,0.200937358
23177,Mata,MID,5,MUN,,3.215222704,0,3.143852814
192202,Dasilva,MID,5.5,BRE,,3.839753153,3.627578568,4.110806002
257177,Vlasic,MID,5.9,WHU,,4.636028759,3.603018795,3.959509805
187324,I Diallo,MID,4.3,SOU,,0.213096835,0.204395644,0.211120442
35690,Milivojevic,MID,5.5,CRY,,3.93775505,4.839830839,3.528607639
23474,Kane,FWD,11.8,TOT,,8.653731549,6.418884647,6.549615651
45474,Richarlison,FWD,6.9,EVE,,7.289896205,7.641656546,3.558404671
183114,Watkins,FWD,7.1,AVL,,7.097856626,8.064462657,3.192021338
23097,Vardy,FWD,9.5,LEI,,7.353860243,5.931115851,4.629154147
40266,Calvert-Lewin,FWD,7.5,EVE,,7.358752734,7.65627177,3.846079575
76982,Nketiah,FWD,6,ARS,,6.637369462,3.667276174,4.120850689
192758,Pukki,FWD,6.2,NOR,,7.414955197,3.962753059,4.088064064
23134,Ings,FWD,7.5,AVL,,6.744283607,7.578878003,3.361611481
32986,Jesus,FWD,8.7,MCI,,5.095968739,3.157136249,3.36912028
283052,Weghorst,FWD,5.6,BUR,,4.156505111,6.302767966,4.352877524
192217,Toney,FWD,6.5,BRE,,4.635599641,4.010187176,4.896514128
23170,Iheanacho,FWD,7.2,LEI,,4.392921572,3.591741985,3.172189788
176630,Werner,FWD,8.2,CHE,,3.588826514,2.363095944,2.561577358
225321,Dennis,FWD,5.2,WAT,,5.495543798,3.416555422,2.625259172
164449,Joao Pedro,FWD,5.4,WAT,,6.225117368,3.869479966,3.155017999
23550,Antonio,FWD,7.3,WHU,,4.685103875,3.342132906,3.701363302
134602,Jay Rodriguez,FWD,5.3,BUR,,3.116749159,4.459039549,3.23377329
88528,Jimenez,FWD,7,WOL,,5.238456698,4.357861278,3.021432303
179153,Rodrigo,FWD,6.2,LEE,,5.085248126,3.126444418,2.797035863
201968,Mateta,FWD,5.4,CRY,,2.729650154,3.260865853,2.413353326
225294,Daka,FWD,6.8,LEI,,2.198170112,1.817024823,1.690651392
242865,Sargent,FWD,5.5,NOR,,4.193913532,2.613267928,2.660162186
254679,Ronaldo,FWD,11.4,MUN,,4.355841195,0,4.503014331
57345,Wood,FWD,5.8,NEW,,3.40057491,3.980115873,3.927072904
240869,Lukaku,FWD,9.8,CHE,,4.35439498,3.092577322,3.331637496
132437,Adams,FWD,6.9,SOU,,4.004483702,3.670112023,4.010777863
139797,Maupay,FWD,5.7,BHA,,2.742803981,2.755611969,2.810585028
257178,Hwang,FWD,5.9,WOL,,3.515865451,2.837547238,2.053450218
23364,King,FWD,5.3,WAT,,5.523987294,3.821278528,3.032555348
242869,Broja,FWD,4.8,SOU,,2.641602995,2.438946386,2.642526191
23331,Welbeck,FWD,6,BHA,,3.578881849,3.628219001,3.666144158
23119,Firmino,FWD,7.3,LIV,,0.70779721,1.592317946,2.374392259
137599,Joelinton,FWD,5.7,NEW,,2.263110862,2.59581683,2.555322024
176665,Bamford,FWD,7.5,LEE,,4.982489712,3.37054385,3.64264216
92351,Vydra,FWD,5.5,BUR,,3.615347908,4.688831792,3.722398385
45079,Lacazette,FWD,7.5,ARS,,6.188464544,3.780245059,4.207005926
35701,Ayew,FWD,5.7,CRY,,3.157238478,3.727187958,2.850616092
23360,Wilson,FWD,7.6,NEW,,3.326141096,3.833324121,3.925108307
257274,Edouard,FWD,6,CRY,,3.532678457,3.815418499,3.200372267
242879,A Armstrong,FWD,6.1,SOU,,3.202794723,2.990301657,3.204136228
187803,Cavani,FWD,7.6,MUN,,0.798628217,0,1.397959303
259613,Gelhardt,FWD,4,LEE,,1.125294688,0.835410482,0.569607733
182752,F Silva,FWD,5.7,WOL,,0.76579342,0.796065695,0.586952961
23118,Benteke,FWD,5.8,CRY,,3.250595577,3.70509926,2.939823416
102349,Origi,FWD,5,LIV,,0.050449373,0.069937848,0.072252617
230257,Cucho,FWD,5,WAT,,0,0,0
192765,Idah,FWD,5.2,NOR,,0,0,0
265469,Tosun,FWD,5.5,EVE,,0,0,0
242907,Edozie,FWD,4.5,MCI,,0,0,0
257278,Rondon,FWD,5.5,EVE,,0,0,0
274591,Soonsup-Bell,FWD,4,CHE,,0,0,0
260243,Dobbin,FWD,4,EVE,,0,0,0
259614,Munoz,FWD,4,NEW,,0,0,0
203938,Scarlett,FWD,4.5,TOT,,0,0,0
131312,Gayle,FWD,6,NEW,,3.375716907,3.951021459,3.898366231
249318,S Greenwood,FWD,5,LEE,,1.429384027,1.097331088,0.614516083
23290,A Barnes,FWD,5.1,BUR,,0.720784304,0.605255732,0.687213559
242871,S Long,FWD,5,SOU,,2.985603727,2.787839378,2.985890566
