ID,Name,Pos,Price,Team,xPts GW29-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,29,30,31,32,33,34,35,36,37,38,xPts if play,29,30,31,32,33,34,35,36,37,38,Probability to play,29,30,31,32,33,34,35,36,37,38,xPts,29,30,31,32,33,34,35,36,37,38,npG,29,30,31,32,33,34,35,36,37,38
54,Steele,GK,4,BHA,0.777123321,20.23220038,11.2526627,,3.684210526,0,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,,2.930235206,0.001054,3.354211407,2.472493087,2.359360523,2.9502672,2.968923129,2.906889159,2.743139021,2.89478891,,0.044125472,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.129298011,0,0.088268721,0.065065608,0.062088435,0.077638611,0.078129556,0.128267855,0.072187869,0.076178656,,0,0,0,0,0,0,0,0,0,0
280,D Henderson,GK,4.7,MUN,0.892363389,20.28064795,11.26230789,,2.210526316,0,2.210526316,2.210526316,2.210526316,2.210526316,2.210526316,4.421052632,2.210526316,2.210526316,,2.624071263,0.00128,2.853011672,2.865241869,3.38867721,2.518749855,3.209824808,3.052563971,2.722297473,2.931220007,,0.031578947,0,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,,0.082865408,0,0.090095105,0.090481322,0.107010859,0.079539469,0.101362889,0.162476206,0.085967289,0.092564842,,0.000801652,0,0.000933998,0.000763511,0.001105186,0.000640355,0.000929365,0.001141083,0.000558162,0.000672335
481,Begovic,GK,4,EVE,0.711060469,20.15751598,11.22257774,,3.315789474,0,1.657894737,3.315789474,1.657894737,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,3.335347686,0.001481,2.093962749,2.688410922,2.740886912,1.454482516,2.133252785,2.728756514,3.036077375,1.895514668,,0.039587799,0,0.023684211,0.039587799,0.023684211,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0.132039072,0,0.049593855,0.10642827,0.064915743,0.03444827,0.050524408,0.108025463,0.12019162,0.044893768,,0,0,0,0,0,0,0,0,0,0
490,Klaesson,GK,4.3,LEE,0.675753804,20.14943801,11.21602204,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,3.072616158,2.66444402,2.625541089,2.570462651,2.382610026,2.593995806,2.140412147,2.201925173,2.821335124,2.605302375,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.08085832,0.070116948,0.069093187,0.067643754,0.062700264,0.068263048,0.056326635,0.057945399,0.074245661,0.068560589,,0,0,0,0,0,0,0,0,0,0
691,Olsen,GK,4,AVL,0.822098051,20.2601629,11.25301993,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,,2.68271289,2.752680543,2.981191223,2.639994741,2.426790609,2.624235813,3.332350978,3.010770978,3.824055243,2.376944991,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,,0.070597708,0.072438962,0.078452401,0.069473546,0.063862911,0.069058837,0.087693447,0.079230815,0.168738242,0.062551184,,0,0,0,0,0,0,0,0,0,0
452,Ruddy,GK,4.3,WOL,0.659805691,20.1334899,11.20323075,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.540689053,2.704279507,2.625533296,2.576443894,2.065804166,2.708116386,2.837631473,2.117692041,3.085923191,1.810503242,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.066860238,0.07116525,0.069092981,0.067801155,0.054363268,0.071266221,0.074674512,0.055728738,0.081208505,0.047644822,,0,0,0,0,0,0,0,0,0,0
673,Lossl,GK,4.5,BRE,0.661389518,20.13507373,11.20128046,,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,1.973684211,,3.14269748,2.242115872,2.054910883,2.651020698,2.639974223,2.279107301,2.020236487,2.722872164,2.59440418,2.785462415,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.082702565,0.059003049,0.054076602,0.069763703,0.069473006,0.059976508,0.053164118,0.071654531,0.068273794,0.073301643,,0,0,0,0,0,0,0,0,0,0
204,D Ward,GK,4,LEI,0.74158921,20.17248347,11.20655671,,1.657894737,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,1.994595767,2.783327027,1.92233065,2.781588931,3.248205834,2.497999399,1.866978301,2.79234565,2.900622025,2.519688489,,0.023684211,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0.047240426,0.065920903,0.045528884,0.065879738,0.128589318,0.059163144,0.044217907,0.110542817,0.11482924,0.059676833,,0.002238766,0.003249186,0.002385828,0.002907978,0.0065302,0.002889992,0.002265459,0.004879695,0.005727415,0.003119327
556,A Fernandez,GK,4.5,BRE,0.141524028,20.03626087,11.14479121,,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,0.368421053,,3.113291639,2.512146673,2.443583243,2.761403904,2.767233353,2.496120108,2.392571863,2.813819074,2.720542493,2.868853009,,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,,0.016385745,0.013221825,0.012860964,0.014533705,0.014564386,0.013137474,0.012592483,0.014809574,0.014318645,0.015099226,,0,0,0,0,0,0,0,0,0,0
0,Karius,GK,4.5,LIV,0.080282607,20.03248764,11.1422494,,0.331578947,0,0.165789474,0.165789474,0.165789474,0.165789474,0.165789474,0.331578947,0.165789474,0.165789474,,3.854343729,0.001572,3.436596174,2.496544372,2.984282953,3.41451415,3.186667302,3.803936509,3.002210959,3.544053527,,0.003659269,0,0.002368421,0.002368421,0.002368421,0.002368421,0.002368421,0.003659269,0.002368421,0.002368421,,0.014104079,0,0.008139307,0.005912868,0.007068039,0.008087007,0.00754737,0.013919626,0.0071105,0.008393811,,0,0,0,0,0,0,0,0,0,0
606,Bettinelli,GK,4,CHE,0.093341718,20.04017696,11.14355494,,0.184210526,0,0.184210526,0.184210526,0.184210526,0.184210526,0.184210526,0.368421053,0.368421053,0.184210526,,3.485696671,0.001614,3.484483183,3.037276529,3.083501721,3.233046189,3.177462879,4.324579571,3.746655028,3.452709415,,0.002631579,0,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.004080663,0.004080663,0.002631579,,0.009172886,0,0.009169693,0.007992833,0.008114478,0.008508016,0.008361744,0.017647153,0.015288838,0.009086077,,0,0,0,0,0,0,0,0,0,0
