ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,37,38,xPts if play,37,38,Probability to play,37,38,xPts,37,38,npG,37,38
184,Cooper,DEF,4.4,LEE,5.260167697,5.470694013,5.118527468,,80.64285714,80.64285714,,3.008286396,2.54411284,,0.947368421,0.947368421,,2.849955533,2.410212164,,0.026444776,0.026838601
58,Burn,DEF,4.4,NEW,4.968773413,5.389826044,4.997380446,,76.35714286,76.35714286,,2.655660047,2.897674943,,0.894736842,0.894736842,,2.376116885,2.592656528,,0.046361954,0.051497762
194,Koch,DEF,4.3,LEE,5.176749996,5.387276312,5.037954332,,77.21428571,77.21428571,,2.941681495,2.522665723,,0.947368421,0.947368421,,2.786856153,2.389893843,,0.043578633,0.044227622
678,Trippier,DEF,4.9,NEW,4.068673659,5.384463133,4.965465565,,41,64.92857143,,2.708651802,3.257597041,,0.552631579,0.789473684,,1.496886522,2.571787137,,0.010046903,0.012796642
98,Tarkowski,DEF,4.9,BUR,3.275327261,5.310277428,4.889781296,,42.42105263,51.16666667,,2.760036392,3.733393845,,0.403577548,0.578947368,,1.113888719,2.161438542,,0.08033517,0.063207355
463,Firpo,DEF,4.7,LEE,5.04381639,5.306974284,4.970843431,,72.92857143,70.16666667,,2.956375154,2.435300494,,0.947368421,0.921052632,,2.800776461,2.243039928,,0.051999889,0.052122756
198,Struijk,DEF,4.3,LEE,5.074338959,5.284865275,4.944337617,,78.92857143,78.92857143,,2.899887355,2.456359324,,0.947368421,0.947368421,,2.747261705,2.327077254,,0.054830116,0.055646666
555,Varane,DEF,5.5,MUN,3.126005884,5.194426937,4.747207166,,0,82.14285714,,0.001493,3.236736338,,0,0.965789474,,0,3.126005884,,0,0.030256516
243,Konate,DEF,5.1,LIV,2.417987415,5.15482952,4.775829886,,28.73684211,28.73684211,,3.417682718,4.239277429,,0.315789474,0.315789474,,1.079268227,1.338719188,,0.024021688,0.025960414
279,Telles,DEF,5.1,MUN,2.902535051,5.113061367,4.677232775,,0,76.35714286,,0.001279,3.244009763,,0,0.894736842,,0,2.902535051,,0,0.017901192
90,M Sorensen,DEF,4.3,BRE,4.457651694,5.089230642,4.734544521,,80.64285714,61.5,,2.586633814,2.72399811,,0.947368421,0.736842105,,2.450495193,2.007156502,,0.009697126,0.013331513
179,Godfrey,DEF,4.7,EVE,3.470074275,5.08145445,4.796987589,,55.99373434,57.07142857,,3.956596964,2.04849734,,0.536415176,0.657894737,,2.122378657,1.347695618,,0.07840223,0.027325575
527,T Chalobah,DEF,4.7,CHE,1.852429003,5.01032374,4.650339252,,18.10526316,18.10526316,,4.08527835,4.713759415,,0.210526316,0.210526316,,0.8600586,0.992370403,,0.056290947,0.061514837
128,Zouma,DEF,5.4,WHU,4.823332179,4.997016389,4.578174766,,83.89047619,81.5,,2.005477909,3.046821764,,0.965789474,0.947368421,,1.936869455,2.886462724,,0.03053268,0.038230697
501,M Sarr,DEF,4.9,CHE,1.723243489,4.881138226,4.530770708,,18.10526316,18.10526316,,3.797937213,4.387469359,,0.210526316,0.210526316,,0.799565729,0.92367776,,0.016868138,0.018433529
414,Dawson,DEF,4.9,WHU,4.564852014,4.880641488,4.470214289,,76.35714286,81.5,,1.943020829,2.983379677,,0.894736842,0.947368421,,1.73849232,2.826359694,,0.050460732,0.064587154
273,Maguire,DEF,5.4,MUN,2.718484461,4.876379198,4.47368611,,0,78.5,,0.001273,2.951497415,,0,0.921052632,,0,2.718484461,,0,0.041586342
175,Mina,DEF,4.9,EVE,2.380745365,4.766315231,4.476368697,,36.21052632,36.21052632,,3.800456222,2.168735845,,0.386162435,0.421052632,,1.46759343,0.913151935,,0.050572776,0.036074648
208,Amartey,DEF,4,LEI,3.118561756,4.761109257,4.441515379,,80.71428571,40.35714286,,2.678393362,2.597050551,,0.705042038,0.473684211,,1.888379916,1.23018184,,0.012283305,0.009109271
245,Tsimikas,DEF,3.7,LIV,1.584646354,4.742541091,4.417076329,,21.57894737,11.84210526,,3.587612616,4.056739213,,0.263157895,0.157894737,,0.944108583,0.640537771,,0.031561793,0.031197311
219,L Thomas,DEF,4.3,LEI,2.4946895,4.695163716,4.382868573,,64.18170426,27.15789474,,2.79538573,2.730485376,,0.583973418,0.315789474,,1.63243096,0.86225854,,0.024941915,0.018226967
510,Dalot,DEF,4.2,MUN,2.102423186,4.681370555,4.305978677,,0,60.07142857,,0.001525,2.958965966,,0,0.710526316,,0,2.102423186,,0,0.029549099
71,Lamptey,DEF,4.5,BHA,4.352576226,4.6683657,4.324656491,,51.5,47.21428571,,2.225149919,2.508602927,,0.947368421,0.894736842,,2.108036765,2.244539461,,0.021645802,0.02264145
89,Roerslev,DEF,4.1,BRE,3.495956729,4.653851466,4.335334369,,53.5,37.78571429,,2.479723832,2.435610031,,0.789473684,0.631578947,,1.957676709,1.53828002,,0.012736472,0.015526087
150,Kouyate,DEF,4.5,CRY,2.600271566,4.635270281,4.338953661,,47.36842105,22.10526316,,2.844716226,2.316342636,,0.61407959,0.368421053,,1.746882174,0.853389392,,0.035644602,0.023988647
103,K Long,DEF,4,BUR,2.394985412,4.621947947,4.323570526,,87.95112782,8.421052632,,2.628066752,3.247039312,,0.781255575,0.105263158,,2.053191801,0.341793612,,0.046991694,0.03332994
217,Soyuncu,DEF,4.9,LEI,2.000326026,4.60834865,4.292201081,,46.31578947,23.15789474,,2.808980629,2.981148307,,0.432830793,0.263157895,,1.215813313,0.784512712,,0.063742647,0.047271404
651,Egan-Riley,DEF,4,MCI,1.360803983,4.571330299,4.257115197,,20.84210526,12.63157895,,3.380399475,3.547826013,,0.236842105,0.157894737,,0.800620928,0.560183055,,0.001899996,0.001978322
432,Marcal,DEF,4.2,WOL,2.553461681,4.553461681,4.322761214,,39.69047619,39.69047619,,3.811202404,1.295720958,,0.5,0.5,,1.905601202,0.647860479,,0.03219067,0.012110988
374,Rodon,DEF,4.2,TOT,1.803572564,4.540414669,4.224159991,,18.94736842,18.94736842,,2.891266822,2.820046297,,0.315789474,0.315789474,,0.913031628,0.890540936,,0.015445599,0.016650344
299,Lascelles,DEF,4.4,NEW,1.904391815,4.535970762,4.212394149,,30.10526316,30.10526316,,2.6568424,2.909841366,,0.342105263,0.342105263,,0.908919768,0.995472046,,0.038857586,0.043162087
110,Lowton,DEF,4.4,BUR,1.617206506,4.490652065,4.167040535,,35.36842105,17.68421053,,2.50784033,3.479676912,,0.352750905,0.210526316,,0.884642946,0.732563561,,0.032420673,0.02496238
288,Wan-Bissaka,DEF,5.1,MUN,1.299303354,4.457198091,4.113190358,,0,37.02380952,,0.001288,3.085845466,,0,0.421052632,,0,1.299303354,,0,0.012933258
418,Coufal,DEF,4.7,WHU,2.661192058,4.450665743,4.102242655,,44.5,44.5,,1.931110345,2.884380046,,0.552631579,0.552631579,,1.067192559,1.593999499,,0.014902039,0.018864244
91,Pinnock,DEF,4.4,BRE,1.186091504,4.449249399,4.106354483,,0,33.15789474,,0.001091,3.219391226,,0,0.368421053,,0,1.186091504,,0,0.047101017
502,Kenny,DEF,4.4,EVE,1.099756409,4.431893704,4.15041617,,22.42105263,8.842105263,,3.842581953,2.100261239,,0.228668195,0.105263158,,0.878676279,0.22108013,,0.063716871,0.020688822
303,Krafth,DEF,4.3,NEW,1.930742824,4.351795456,4.050493261,,43.5,21.84210526,,2.379310147,2.578202439,,0.526315789,0.263157895,,1.252268498,0.678474326,,0.010209131,0.01120506
284,Lindelof,DEF,4.8,MUN,0.982371659,4.298161133,3.976418574,,0,30.10526316,,0.001284,2.871547926,,0,0.342105263,,0,0.982371659,,0,0.0107441
342,Walker-Peters,DEF,4.8,SOU,4.201085816,4.285296343,3.930220125,,84.98571429,84.98571429,,1.743640606,2.547791141,,0.978947368,0.978947368,,1.706932383,2.494153433,,0.026360412,0.03414147
400,Ngakia,DEF,4.2,WAT,3.04738342,4.257909735,4.014882637,,75.16666667,37.78571429,,2.56674491,1.442472116,,0.921052632,0.473684211,,2.364107154,0.683276265,,0.010060281,0.004716159
238,Gomez,DEF,4.7,LIV,0.549339027,4.233549553,3.933374209,,5.921052632,5.921052632,,3.132906052,3.825388289,,0.078947368,0.078947368,,0.247334688,0.302004339,,0.006348633,0.006861014
56,Duffy,DEF,4,BHA,0.639468991,4.218416359,3.91941801,,8.421052632,8.421052632,,2.785781703,3.28917371,,0.105263158,0.105263158,,0.293240179,0.346228812,,0.06345809,0.068835396
676,H Kamara,DEF,4.5,WAT,4.089074224,4.194337382,3.989279096,,84.54761905,84.54761905,,2.74935521,1.450234533,,0.973684211,0.973684211,,2.677003758,1.412070467,,0.034947154,0.017611591
52,Young,DEF,4.7,AVL,3.666924675,4.184385617,4.006859094,,47.36842105,23.68421053,,2.962747454,1.072859015,,0.951795845,0.789473684,,2.819930716,0.846993959,,0.016569786,0.003598805
431,Saiss,DEF,4.8,WOL,1.862529519,4.178318993,3.945672279,,18.94736842,56.07142857,,4.453644566,1.464456883,,0.210526316,0.631578947,,0.937609382,0.924920137,,0.122814523,0.047232899
147,Tomkins,DEF,4.3,CRY,0.453761359,4.168946825,3.881614917,,8.421052632,4.210526316,,3.298525884,2.99504465,,0.089775688,0.052631579,,0.29612743,0.157633929,,0.096713451,0.065087692
685,Toti,DEF,4.4,WOL,0.580950124,4.159897493,3.888414562,,11.84210526,6.947368421,,3.677576146,1.229407998,,0.131578947,0.078947368,,0.483891598,0.097058526,,0.035876749,0.013197838
446,Mosquera,DEF,4.4,WOL,0.574890475,4.153837843,3.882749021,,11.31578947,6.631578947,,3.652917254,1.193750588,,0.131578947,0.078947368,,0.480647007,0.094243468,,0.033975207,0.012485114
14,Holding,DEF,4.1,ARS,0.767650836,4.136071888,3.837021824,,0,14.21052632,,0.001014,2.430894313,,0,0.315789474,,0,0.767650836,,0,0.016761585
425,Johnson,DEF,3.9,WHU,2.339725821,4.129199505,3.806305046,,44.5,44.5,,1.679371401,2.554418179,,0.552631579,0.552631579,,0.928073669,1.411652151,,0.00569892,0.007214168
343,Bednarek,DEF,4.4,SOU,4.043147025,4.127357551,3.784073414,,85.87142857,85.87142857,,1.668345806,2.461750617,,0.978947368,0.978947368,,1.633222737,2.409924288,,0.048673501,0.063040928
544,Branthwaite,DEF,4,EVE,0.246137654,4.098390794,3.818194876,,5.197368421,0.986842105,,3.597472152,2.106355746,,0.060715535,0.013157895,,0.218422447,0.027715207,,0.108961376,0.034590807
100,Pieters,DEF,4.1,BUR,0.520631436,4.092022021,3.802165558,,10.10526316,5.052631579,,2.159715865,2.891775222,,0.135357339,0.078947368,,0.292333392,0.228298044,,0.019864016,0.01529435
424,Diop,DEF,4.2,WHU,0.973554588,4.078817746,3.780169915,,19.42105263,16.84210526,,1.770391126,2.632694278,,0.236842105,0.210526316,,0.419303161,0.554251427,,0.012183013,0.015046121
151,Kelly,DEF,3.8,CRY,0.216018163,4.07513564,3.792198497,,4.210526316,2.105263158,,3.227319373,2.797224573,,0.044125472,0.026315789,,0.14240699,0.073611173,,0.029843462,0.020084508
604,Wilson-Esbrand,DEF,3.9,MCI,0.225755572,4.067860835,3.782235679,,2.368421053,2.368421053,,2.701255734,3.017885417,,0.039473684,0.039473684,,0.106628516,0.119127056,,0.005218753,0.005977281
603,Mbete,DEF,3.9,MCI,0.221139355,4.063244618,3.777969911,,2.368421053,2.368421053,,2.647726229,2.954470764,,0.039473684,0.039473684,,0.104515509,0.116623846,,0.002492161,0.002854388
608,Hjelde,DEF,4,LEE,0.477459945,4.056407313,3.774872342,,7.368421053,7.368421053,,2.431710723,2.104158754,,0.105263158,0.105263158,,0.25596955,0.221490395,,0.016463496,0.016708677
0,Burns,DEF,4,MCI,0.210029201,4.052134464,3.767706422,,2.368421053,2.368421053,,2.519474963,2.801264793,,0.039473684,0.039473684,,0.099452959,0.110576242,,0.001221366,0.001398887
99,Bardsley,DEF,3.9,BUR,0.264758356,4.051975583,3.766315198,,5.921052632,2.960526316,,2.172514302,3.024260176,,0.066917702,0.039473684,,0.145379665,0.119378691,,0.022664403,0.017450515
390,Masina,DEF,4.3,WAT,0.68017016,4.048591212,3.777274007,,16.84210526,7.894736842,,2.525403065,1.410810389,,0.210526316,0.105263158,,0.531663803,0.148506357,,0.028973047,0.013688386
563,C Cresswell,DEF,4,LEE,0.463103094,4.042050462,3.761636013,,7.368421053,7.368421053,,2.371356071,2.028123317,,0.105263158,0.105263158,,0.249616429,0.213486665,,0.023912645,0.024268761
443,Hoever,DEF,3.9,WOL,0.670972682,4.039393734,3.778135468,,11.84210526,11.84210526,,3.097333986,1.152159666,,0.157894737,0.157894737,,0.489052735,0.181919947,,0.00871547,0.003278992
36,Hause,DEF,4.4,AVL,0.128119075,4.038905446,3.76092037,,1.842105263,1.842105263,,4.913875111,1.453091974,,0.018291025,0.026315789,,0.089879813,0.038239262,,0.078909627,0.03127112
158,Jach,DEF,4.2,CRY,0.105718567,4.036245412,3.754830707,,2.105263158,1.052631579,,3.211398002,2.767983001,,0.021578682,0.013157895,,0.069297738,0.036420829,,0.041791675,0.028125599
247,R Williams,DEF,4.4,LIV,0.08599425,4.033362671,3.750487993,,0.921052632,0.921052632,,2.975023611,3.560539387,,0.013157895,0.013157895,,0.039145048,0.046849202,,0.03214938,0.03474407
340,Vestergaard,DEF,4.7,LEI,0.172982603,4.032100081,3.750067065,,3.684210526,1.842105263,,2.398376217,2.551818601,,0.044125472,0.026315789,,0.105829482,0.067153121,,0.060580068,0.044926042
569,Stevens,DEF,3.9,BRE,0.189955045,4.032060308,3.750736166,,3.684210526,1.578947368,,2.429440835,2.359410042,,0.052631579,0.026315789,,0.127865307,0.062089738,,0.015326836,0.018683808
301,Dummett,DEF,4.5,NEW,0.129779529,4.024516372,3.742393748,,2.105263158,2.105263158,,2.35548144,2.576140678,,0.026315789,0.026315789,,0.061986354,0.067793176,,0.011154478,0.01239013
473,Bertrand,DEF,4.6,LEI,0.090572772,4.021099618,3.73984063,,1.973684211,0.986842105,,2.561055955,2.683450495,,0.021578682,0.013157895,,0.055264213,0.035308559,,0.035415477,0.026264038
302,Manquillo,DEF,3.9,NEW,0.176963285,4.019068548,3.737953469,,3.947368421,1.842105263,,2.210970361,2.302664089,,0.052631579,0.026315789,,0.116366861,0.060596423,,0.014707978,0.015248122
286,Bailly,DEF,4.9,MUN,0.03396969,4.007653901,3.726582355,,0,0.986842105,,0.001286,2.581696448,,0,0.013157895,,0,0.03396969,,0,0.011146743
632,P Jones,DEF,4.5,MUN,0.014523777,4.003997461,3.723437816,,0,0.394736842,,0.001539,2.75951759,,0,0.005263158,,0,0.014523777,,0,0.012750601
610,Bogarde,DEF,4,AVL,0.01532228,4.001897795,3.722216442,,0.294736842,0.147368421,,3.022833779,1.135102946,,0.004080663,0.002631579,,0.012335167,0.002987113,,0.002852715,0.000619584
565,Dodgson,DEF,3.9,BUR,0.008018192,4.001401207,3.721280293,,0.157894737,0.078947368,,2.269750745,2.656392437,,0.001992703,0.001315789,,0.004522939,0.003495253,,0.041233222,0.031747624
560,H Roberts,DEF,3.9,BHA,0.011672883,4.001146567,3.721010206,,0.157894737,0.157894737,,2.065571506,2.370124112,,0.002631579,0.002631579,,0.005435714,0.006237169,,0.004055794,0.004399474
540,Hannam,DEF,3.9,CRY,0.014396062,4.000971577,3.721018888,,0.210526316,0.105263158,,2.320907065,1.871584097,,0.004080663,0.002631579,,0.00947084,0.004925221,,0.002829673,0.001904357
534,B Thomas,DEF,3.9,BUR,0.007253744,4.000636759,3.720562784,,0.157894737,0.078947368,,2.05438451,2.401573606,,0.001992703,0.001315789,,0.004093778,0.003159965,,0.012849783,0.009893723
690,Kenedy,DEF,4.5,CHE,0.00555222,4.000289062,3.720252248,,0.032894737,0.032894737,,2.019841585,2.199845488,,0.001315789,0.001315789,,0.002657686,0.002894534,,0.039543721,0.043213442
331,Omobamidele,DEF,3.9,NOR,0,4,3.72,,0,0,,0.001331,0.001331,,0,0,,0,0,,0,0
674,Patterson,DEF,4.2,EVE,0,4,3.72,,0,0,,0.001697,0.001697,,0,0,,0,0,,0,0
371,Tanganga,DEF,4.2,TOT,0,4,3.72,,0,0,,0.001371,0.001371,,0,0,,0,0,,0,0
491,Livramento,DEF,4.2,SOU,0,4,3.72,,0,0,,0.001491,0.001491,,0,0,,0,0,,0,0
185,Ayling,DEF,4.3,LEE,0,4,3.72,,0,0,,0.001185,0.001185,,0,0,,0,0,,0,0
465,F Fernandez,DEF,4.3,NEW,0,4,3.72,,0,0,,0.001465,0.001465,,0,0,,0,0,,0,0
396,Sierralta,DEF,4.3,WAT,0,4,3.72,,0,0,,0.001396,0.001396,,0,0,,0,0,,0,0
387,Troost-Ekong,DEF,4.3,WAT,0,4,3.72,,0,0,,0.001387,0.001387,,0,0,,0,0,,0,0
580,Kabak,DEF,4.3,NOR,0,4,3.72,,0,0,,0.001609,0.001609,,0,0,,0,0,,0,0
324,Zimmermann,DEF,4.4,NOR,0,4,3.72,,0,0,,0.001324,0.001324,,0,0,,0,0,,0,0
439,Kilman,DEF,4.5,WOL,0,4,3.72,,0,0,,0.001439,0.001439,,0,0,,0,0,,0,0
594,Zanka,DEF,4.5,BRE,0,4,3.72,,0,0,,0.001618,0.001618,,0,0,,0,0,,0,0
161,N Ferguson,DEF,4.5,CRY,0,4,3.72,,0,0,,0.001161,0.001161,,0,0,,0,0,,0,0
360,Doherty,DEF,4.6,TOT,0,4,3.72,,0,0,,0.00136,0.00136,,0,0,,0,0,,0,0
494,Romero,DEF,4.8,TOT,0,4,3.72,,0,0,,0.001495,0.001495,,0,0,,0,0,,0,0
437,Semedo,DEF,4.8,WOL,0,4,3.72,,0,0,,0.001437,0.001437,,0,0,,0,0,,0,0
409,Ogbonna,DEF,4.9,WHU,0,4,3.72,,0,0,,0.001409,0.001409,,0,0,,0,0,,0,0
275,Shaw,DEF,5,MUN,0,4,3.72,,0,0,,0.001275,0.001275,,0,0,,0,0,,0,0
16,Tierney,DEF,5,ARS,0,4,3.72,,0,0,,0.001016,0.001016,,0,0,,0,0,,0,0
370,Reguilon,DEF,5.1,TOT,0,4,3.72,,0,0,,0.00137,0.00137,,0,0,,0,0,,0,0
252,Stones,DEF,5.2,MCI,0,4,3.72,,0,0,,0.001252,0.001252,,0,0,,0,0,,0,0
249,Walker,DEF,5.4,MCI,0,4,3.72,,0,0,,0.001249,0.001249,,0,0,,0,0,,0,0
135,Chilwell,DEF,5.6,CHE,0,4,3.72,,0,0,,0.001135,0.001135,,0,0,,0,0,,0,0
262,Dias,DEF,6.1,MCI,0,4,3.72,,0,0,,0.001262,0.001262,,0,0,,0,0,,0,0
626,Bradley,DEF,4,LIV,0.00943839,3.998912075,3.718950269,,0.065789474,0.065789474,,1.690259768,1.896328547,,0.002631579,0.002631579,,0.004448052,0.004990338,,0.00437636,0.004729564
724,Lavinier,DEF,4,TOT,0.004122753,3.998859595,3.718941563,,0.026315789,0.026315789,,1.578264771,1.555027219,,0.001315789,0.001315789,,0.002076664,0.002046088,,0.003668992,0.003955171
623,Welch,DEF,4,EVE,0.005470519,3.998853534,3.718998249,,0.052631579,0.026315789,,1.943401757,1.214400986,,0.001992703,0.001315789,,0.003872623,0.001597896,,0.006672894,0.002194488
627,Beck,DEF,4,LIV,0.009288909,3.998762593,3.718811177,,0.065789474,0.065789474,,1.661654409,1.868131048,,0.002631579,0.002631579,,0.004372775,0.004916134,,0.005516327,0.005961535
719,Ogungbo,DEF,4,ARS,0.003908808,3.99864565,3.718734757,,0.026315789,0.026315789,,1.454417362,1.516276405,,0.001315789,0.001315789,,0.001913707,0.001995101,,0.000239034,0.000267811
0,Koumetio,DEF,4,LIV,0.009160045,3.99863373,3.718692734,,0.065789474,0.065789474,,1.640970952,1.839846288,,0.002631579,0.002631579,,0.004318345,0.004841701,,0.003667324,0.003963304
730,Kirk,DEF,4,ARS,0.003890902,3.998627744,3.718717333,,0.026315789,0.026315789,,1.443429032,1.513656262,,0.001315789,0.001315789,,0.001899249,0.001991653,,0.000507277,0.000568348
660,Quansah,DEF,4,LIV,0.009127043,3.998600727,3.718661616,,0.065789474,0.065789474,,1.633547704,1.834728523,,0.002631579,0.002631579,,0.00429881,0.004828233,,0.007361866,0.007956022
712,Offiah,DEF,4,BHA,0.003652746,3.998389588,3.718493091,,0.026315789,0.026315789,,1.33795864,1.438128354,,0.001315789,0.001315789,,0.001760472,0.001892274,,0.000398057,0.000431788
711,Swanson,DEF,4,ARS,0.008902616,3.9983763,3.718473428,,0.065789474,0.065789474,,1.646626978,1.736366983,,0.002631579,0.002631579,,0.004333229,0.004569387,,0.008866542,0.009933984
709,Adaramola,DEF,4,CRY,0.011689669,3.998265184,3.718448436,,0.131578947,0.065789474,,1.895635812,1.502602518,,0.004080663,0.002631579,,0.007735451,0.003954217,,0.010985053,0.007392889
684,K Hayden,DEF,4,AVL,0.011678329,3.998253845,3.718588581,,0.131578947,0.065789474,,2.158018065,1.091429925,,0.004080663,0.002631579,,0.008806145,0.002872184,,0.02031322,0.004411845
598,Omole,DEF,3.9,TOT,0.008678867,3.998152551,3.718288061,,0.065789474,0.065789474,,1.665781694,1.632187657,,0.002631579,0.002631579,,0.004383636,0.004295231,,0.001741109,0.001876915
705,Awe,DEF,4,ARS,0.008622692,3.998096376,3.718214684,,0.065789474,0.065789474,,1.597745437,1.678877392,,0.002631579,0.002631579,,0.004204593,0.004418098,,0.006268359,0.007023007
670,Feeney,DEF,4,AVL,0.011321957,3.997897473,3.718238465,,0.131578947,0.065789474,,2.081637275,1.074448639,,0.004080663,0.002631579,,0.008494461,0.002827496,,0.003007229,0.000653143
653,Turns,DEF,4,BHA,0.007992159,3.997465843,3.717619565,,0.065789474,0.065789474,,1.45426703,1.582753305,,0.002631579,0.002631579,,0.003827019,0.00416514,,0.006115154,0.006633339
639,Daley-Campbell,DEF,4,LEI,0.01069078,3.997266296,3.717462282,,0.131578947,0.065789474,,1.673139817,1.468038816,,0.004080663,0.002631579,,0.00682752,0.00386326,,0.005942074,0.004406628
645,B Nelson,DEF,4,LEI,0.010492323,3.997067838,3.717275641,,0.131578947,0.065789474,,1.645191576,1.435962974,,0.004080663,0.002631579,,0.006713473,0.00377885,,0.008643746,0.006410183
635,Bueno,DEF,4,WOL,0.007300073,3.996773758,3.717116142,,0.065789474,0.065789474,,1.703357759,1.070670155,,0.002631579,0.002631579,,0.00448252,0.002817553,,0.000931166,0.00035033
617,Ashby,DEF,4,WHU,0.007231142,3.996704826,3.71688513,,0.065789474,0.065789474,,1.237231997,1.510601805,,0.002631579,0.002631579,,0.003255874,0.003975268,,0.007103646,0.008992387
682,Ekwah,DEF,4,WHU,0.006911109,3.996384793,3.716590151,,0.065789474,0.065789474,,1.183621797,1.442599509,,0.002631579,0.002631579,,0.003114794,0.003796314,,0.005300054,0.00670925
644,Alese,DEF,4,WHU,0.006897355,3.996371039,3.716577462,,0.065789474,0.065789474,,1.18128549,1.439709366,,0.002631579,0.002631579,,0.003108646,0.003788709,,0.004148283,0.005251243
554,J Baptiste,DEF,3.9,WHU,0.006849558,3.996323242,3.716533513,,0.065789474,0.065789474,,1.173567001,1.429264878,,0.002631579,0.002631579,,0.003088334,0.003761223,,0.000339642,0.000429948
633,Morris,DEF,4,WAT,0.006275093,3.995748777,3.716096162,,0.065789474,0.065789474,,1.327437152,1.057098273,,0.002631579,0.002631579,,0.003493256,0.002781838,,0.000717138,0.000361401
384,Kabasele,DEF,4.3,WAT,3.678977878,3.994767351,3.788611917,,78.5,78.5,,2.566990978,1.427327861,,0.921052632,0.921052632,,2.364333795,1.314644082,,0.038649097,0.019477182
728,A Fernandez C,DEF,4,MUN,0.019678709,3.99336292,3.714292111,,0,0.328947368,,0.001756,1.495581899,,0,0.013157895,,0,0.019678709,,0,0.008360158
667,Small,DEF,4,SOU,0.044195931,3.991564352,3.711690724,,0.789473684,0.789473684,,1.427492898,1.931397844,,0.013157895,0.013157895,,0.018782801,0.02541313,,0.035409424,0.045861566
643,Tomkinson,DEF,4,NOR,0.040493402,3.987861823,3.709155141,,0.789473684,0.789473684,,1.779585366,1.297913163,,0.013157895,0.013157895,,0.023415597,0.017077805,,0.019528248,0.020272959
657,Moore,DEF,4,LEE,0.092178608,3.986915451,3.708200818,,1.184210526,1.184210526,,1.851672702,1.651114417,,0.026315789,0.026315789,,0.048728229,0.043450379,,0.000922254,0.000935988
319,Hanley,DEF,4.4,NOR,3.900930042,3.985140569,3.75848714,,85.87142857,85.87142857,,2.374062506,1.610758505,,0.978947368,0.978947368,,2.324082243,1.5768478,,0.037050879,0.038463815
292,Ritchie,DEF,4.9,NEW,0.403172788,3.982120156,3.702461463,,4.210526316,4.210526316,,1.853301585,1.976839899,,0.105263158,0.105263158,,0.195084377,0.20808841,,0.014752269,0.016386471
379,Cathcart,DEF,4.2,WAT,1.974220478,3.974220478,3.729459339,,53.78571429,32.42105263,,2.357717163,1.316797588,,0.631578947,0.368421053,,1.489084524,0.485135954,,0.012366015,0.006231843
722,Jeanvier,DEF,4,BRE,0.129125527,3.97123079,3.693356925,,2.105263158,0.526315789,,1.741931853,1.422906326,,0.052631579,0.026315789,,0.091680624,0.037444903,,0.013418785,0.009542076
618,Nkoulou,DEF,4.4,WAT,0.174655251,3.964128935,3.689598553,,3.368421053,3.368421053,,2.060755092,1.257694673,,0.052631579,0.052631579,,0.108460794,0.066194456,,0.018427993,0.009286773
338,J Stephens,DEF,4.4,SOU,0.258722342,3.942932868,3.663875847,,5.526315789,5.526315789,,1.362466769,1.914682893,,0.078947368,0.078947368,,0.107563166,0.151159176,,0.016402718,0.021244467
546,Valery,DEF,3.9,SOU,0.257623526,3.941834053,3.662886046,,5.526315789,5.526315789,,1.358411665,1.904819668,,0.078947368,0.078947368,,0.107243026,0.1503805,,0.017085693,0.022129042
460,Perraud,DEF,4.8,SOU,3.852616384,3.93682691,3.609415318,,84.98571429,84.98571429,,1.589531231,2.345937118,,0.978947368,0.978947368,,1.556067416,2.296548968,,0.037139652,0.048102522
321,Byram,DEF,4.4,NOR,1.165655891,3.902497997,3.642870397,,25.26315789,25.26315789,,2.15204794,1.539195716,,0.315789474,0.315789474,,0.679594086,0.486061805,,0.051430278,0.053391574
567,Lyanco,DEF,4.4,SOU,0.318225499,3.897172868,3.620523504,,7.368421053,7.368421053,,1.250506836,1.772635408,,0.105263158,0.105263158,,0.131632298,0.186593201,,0.014320952,0.018548206
327,J Sorensen,DEF,4.3,NOR,1.149166555,3.886008661,3.62761554,,23.68421053,23.68421053,,2.127754449,1.511272977,,0.315789474,0.315789474,,0.671922458,0.477244098,,0.028274944,0.02935321
417,Masuaku,DEF,4.4,WHU,0.468608574,3.837029627,3.564655955,,4.736842105,4.736842105,,1.312854884,1.654999418,,0.157894737,0.157894737,,0.207292876,0.261315698,,0.003198259,0.004048623
457,Giannoulis,DEF,4.4,NOR,2.990843909,3.832949173,3.603336782,,64.92857143,64.92857143,,2.244290178,1.544112107,,0.789473684,0.789473684,,1.771808035,1.219035874,,0.012412737,0.012886097
415,Fredericks,DEF,4.4,WHU,0.450274731,3.818695784,3.547773822,,4.736842105,4.736842105,,1.262413119,1.589326843,,0.157894737,0.157894737,,0.199328387,0.250946344,,0.003462771,0.004383465
290,B Williams,DEF,3.9,NOR,0.973810256,3.710652361,3.464484713,,25.89473684,25.89473684,,1.848988064,1.234744414,,0.315789474,0.315789474,,0.583890967,0.389919289,,0.007378994,0.007660392
326,Aarons,DEF,4.3,NOR,3.599504634,3.704767792,3.493639385,,82.78571429,82.78571429,,2.202024164,1.494764379,,0.973684211,0.973684211,,2.14407616,1.455428474,,0.018353146,0.019053044
