ID,Name,Pos,Price,Team,xPts GW25-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,25,26,27,28,29,30,31,32,33,34,35,36,37,38,npG,25,26,27,28,29,30,31,32,33,34,35,36,37,38
314,Krul,GK,4.5,NOR,38.19842317,44.62251885,17.65484562,,9.263157895,33.89473684,56.64285714,76.96428571,85.86904762,0,85.86904762,85.86904762,85.86904762,85.86904762,171.7380952,85.86904762,171.7380952,85.86904762,,2.440097044,2.342584412,2.925472063,3.503804171,2.887653724,0.001314,3.088589553,3.642503679,2.543595941,3.464381906,5.48601714,3.097353345,5.738668332,2.814654003,,0.105263158,0.368421053,0.631578947,0.868421053,0.973684211,0,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.973684211,0.999239237,0.973684211,,0.25685232,0.863057415,1.847666566,3.042777306,2.811662837,0,3.00731088,3.546648319,2.476659205,3.373213962,5.481843584,3.015844047,5.734302569,2.740584161,,0.000212285,0.000252533,0.000340765,0.000434523,0.00040521,0,0.000287126,0.000499848,0.0003205,0.000466255,0.000609647,0.000423105,0.000674137,0.000387615
334,McCarthy,GK,4.4,SOU,35.61028298,43.76969924,17.21639658,,0,4.631578947,18.94736842,38.54761905,56.64285714,70.28571429,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,172.6190476,86.30952381,,0.001334,3.403679922,3.880485161,2.949378203,3.688317261,3.503378276,3.0907582,3.060347914,3.211984568,3.308877734,3.736462925,3.366941719,6.186601513,2.916964488,,0,0.052631579,0.210526316,0.421052632,0.631578947,0.789473684,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.973684211,,0,0.179141049,0.816944244,1.241843454,2.329463533,2.765824954,3.009422457,2.979812443,3.127458658,3.221802004,3.638134954,3.278337989,6.181894978,2.840202265,,0,0.004105407,0.004903198,0.003272382,0.005210545,0.00396817,0.004000981,0.00267603,0.003847288,0.002835033,0.004058061,0.003468013,0.00773879,0.003705678
389,Bachmann,GK,4.3,WAT,9.930485989,31.14074863,13.93065771,,19.91578947,39.83157895,19.91578947,19.91578947,19.91578947,0,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,39.83157895,39.83157895,19.91578947,,3.0887525,3.392874681,2.319364706,2.695436068,2.663527399,0.001389,2.172444735,2.880122322,3.125874394,2.211348877,3.274748827,3.489342642,3.355785438,2.381945809,,0.226315789,0.377236928,0.226315789,0.226315789,0.226315789,0,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.377236928,0.377236928,0.226315789,,0.699033461,1.279917623,0.524908854,0.610019742,0.602798306,0,0.491658545,0.651817157,0.707434731,0.500463167,0.741127366,1.3163089,1.265926191,0.539071946,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Gunn,GK,4,NOR,6.493721408,29.18198708,13.35808872,,80.33571429,55.84047619,32.88157895,12.78947368,3.789473684,0,3.789473684,3.789473684,3.789473684,3.789473684,7.578947368,3.789473684,7.578947368,3.789473684,,2.405326466,2.047976839,2.701413577,3.200325639,2.321257579,0.001448,2.498155338,3.032357222,2.015177953,2.903894922,2.658937776,2.540005731,2.794665744,2.286144033,,0.913157895,0.65,0.386842105,0.157894737,0.052631579,0,0.052631579,0.052631579,0.052631579,0.052631579,0.089775688,0.052631579,0.089775688,0.052631579,,2.196442851,1.331184945,1.045020515,0.505314575,0.122171452,0,0.13148186,0.159597749,0.106061998,0.152836575,0.238707968,0.133684512,0.250893039,0.12032337,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Butland,GK,4.4,CRY,2.838758385,29.13566448,13.12321583,,4.631578947,9.263157895,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,,3.405007982,3.788136281,3.808431673,3.38122082,2.811117943,3.334081629,3.226623604,2.974256685,3.23257575,3.419394872,3.186053553,3.680297609,3.037101971,3.064759324,,0.057894737,0.098915376,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,,0.197132041,0.374704925,0.220488149,0.19575489,0.162748934,0.193025779,0.186804524,0.172193808,0.187149122,0.197964966,0.184455732,0.213069862,0.175832219,0.177433435,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Areola,GK,4.7,WHU,2.669063771,29.09477555,13.06604848,,10.18421053,4.526315789,4.526315789,4.526315789,4.526315789,0,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,9.052631579,4.526315789,4.526315789,,3.078059255,3.723351467,3.798438845,2.724888857,3.427081868,0.001489,3.60777921,3.450705068,3.867576393,2.961867534,3.311659606,3.854099475,2.929805472,3.409339808,,0.118421053,0.052631579,0.052631579,0.052631579,0.052631579,0,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,,0.364507017,0.195965867,0.199917834,0.143415203,0.18037273,0,0.189883116,0.181616056,0.203556652,0.155887765,0.174297874,0.346004431,0.154200288,0.179438937,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,D Henderson,GK,4.7,MUN,2.025737623,28.81347103,12.95385662,,6.736842105,3.368421053,3.368421053,3.368421053,3.368421053,0,3.368421053,3.368421053,3.368421053,3.368421053,3.368421053,6.736842105,3.368421053,3.368421053,,4.093317666,3.078126278,3.57488979,2.61099384,3.038651664,0.00128,3.193506622,3.170051853,3.812165807,2.915065351,3.592879238,3.426187027,3.065340671,3.292735151,,0.0714877,0.042105263,0.042105263,0.042105263,0.042105263,0,0.042105263,0.042105263,0.042105263,0.042105263,0.042105263,0.0714877,0.042105263,0.042105263,,0.292621865,0.129605317,0.150521675,0.109936583,0.127943228,0,0.134463437,0.133475868,0.160512245,0.122739594,0.151279126,0.24493023,0.129066976,0.13864148,,0.0019228,0.001000109,0.001316464,0.000449984,0.000956681,0,0.001145951,0.000886063,0.001280105,0.000777353,0.001072456,0.001342108,0.000668917,0.00081994
129,Kepa,GK,4.7,CHE,2.245506422,29.07336156,12.95045641,,0,3.489473684,0,6.978947368,3.489473684,0,3.489473684,3.489473684,3.489473684,3.489473684,6.978947368,6.978947368,3.489473684,3.489473684,,0.001129,3.55098575,0.001129,4.20541076,3.866032207,0.001129,3.83305236,3.407708313,3.355331692,3.564752792,4.250781265,4.335990389,3.027033938,3.840178576,,0,0.044736842,0,0.076059232,0.044736842,0,0.044736842,0.044736842,0.044736842,0.044736842,0.076059232,0.076059232,0.044736842,0.044736842,,0,0.158859889,0,0.319860311,0.172954072,0,0.171478658,0.152450109,0.150106944,0.159475783,0.323311157,0.329792097,0.135419939,0.171797463,,0,0.006119972,0,0.014621116,0.008589305,0,0.008004732,0.00631129,0.007464745,0.0077944,0.014336685,0.015363863,0.005904225,0.009825995
242,Kelleher,GK,4.3,LIV,1.403647189,28.66521015,12.84666757,,2.105263158,4.210526316,0,2.105263158,2.105263158,0,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,4.210526316,4.210526316,2.105263158,,3.718616494,4.577543156,0.001242,3.583846802,3.568109667,0.001242,3.832253716,2.929905038,3.351970269,3.751926471,3.587949935,4.01132658,3.998150932,3.908502264,,0.026315789,0.044125472,0,0.026315789,0.026315789,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.044125472,0.026315789,,0.097858329,0.201986251,0,0.094311758,0.093897623,0,0.100848782,0.077102764,0.088209744,0.098734907,0.094419735,0.177001678,0.176420296,0.102855323,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Leno,GK,4.5,ARS,1.511793321,28.59101204,12.80822241,,0,4.263157895,0,4.736842105,2.368421053,2.368421053,2.368421053,2.368421053,2.368421053,4.736842105,2.368421053,2.368421053,4.736842105,2.368421053,,0.001001,4.077100749,0.001001,3.43812083,3.035903797,2.854223448,3.121684992,3.36184026,2.974825887,3.279049871,2.84660784,3.179874906,3.365117638,3.297248816,,0,0.048080633,0,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,0.053226143,0.031578947,,0,0.196029583,0,0.18299791,0.095870646,0.090133372,0.098579526,0.106163377,0.09394187,0.174531176,0.089892879,0.100417102,0.179112232,0.104123647,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
