ID,Name,Pos,Price,Team,xPts GW30-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,30,31,32,33,34,35,36,37,38,xPts if play,30,31,32,33,34,35,36,37,38,Probability to play,30,31,32,33,34,35,36,37,38,xPts,30,31,32,33,34,35,36,37,38,npG,30,31,32,33,34,35,36,37,38
376,Foster,GK,4.1,WAT,23.45942071,24.57834032,12.66288347,,0,81.41666667,81.41666667,81.41666667,81.41666667,81.41666667,162.8333333,81.41666667,81.41666667,,0.001376,1.85510838,3.062008584,3.42197238,1.952539288,3.604113719,5.879759694,2.921186283,2.31315009,,0,0.921052632,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.921052632,0.921052632,,0,1.708652456,2.820271064,3.151816666,1.79839145,3.319578425,5.839611363,2.690566313,2.130532978,,0,0.000170232,0.000356433,0.000309087,0.000132785,0.000322896,0.00053684,0.000312018,0.000149381
489,Areola,GK,4.7,WHU,1.597380131,16.75527487,9.096431548,,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,,2.840538532,3.747376738,3.470984907,3.907078007,3.003157107,3.28101641,3.723061526,2.938454231,3.438555037,,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,,0.149502028,0.197230355,0.182683416,0.205635685,0.1580609,0.172685074,0.195950607,0.154655486,0.180976581,,0,0,0,0,0,0,0,0,0
129,Kepa,GK,4.6,CHE,1.596784397,16.75570536,8.987447021,,0,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,6.978947368,6.978947368,3.489473684,,0.001129,3.881246436,3.389755502,3.442037814,3.59797639,3.580138573,4.319179478,3.892628258,3.840388335,,0,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.076059232,0.076059232,0.044736842,,0,0.173634709,0.151646957,0.153985902,0.160962102,0.160164094,0.328513472,0.296070314,0.171806847,,0,0.007866581,0.006183551,0.006473219,0.007307493,0.006451513,0.01438288,0.013652691,0.009145226
156,Butland,GK,4.4,CRY,1.650280858,16.64192379,8.93347336,,0,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,9.263157895,4.631578947,,0.001156,3.097540852,2.944147959,3.256945405,3.367832874,3.040706729,3.587233631,3.65086324,2.97280401,,0,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.098915376,0.057894737,,0,0.179331312,0.170450671,0.188559997,0.194979798,0.176040916,0.207681947,0.36112651,0.172109706,,0,0,0,0,0,0,0,0,0
480,Hennessey,GK,4.5,BUR,0.96994202,16.33479569,8.802247378,,0,4.736842105,2.368421053,4.736842105,2.368421053,2.368421053,2.368421053,4.736842105,2.368421053,,0.00148,3.202469685,3.122313084,3.221322114,3.252978671,2.811883972,2.843321139,2.797087555,3.142592154,,0,0.053226143,0.031578947,0.053226143,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,,0,0.170455108,0.098599361,0.171458551,0.102725642,0.088796336,0.089789089,0.148878181,0.099239752,,0,0,0,0,0,0,0,0,0
389,Bachmann,GK,4.1,WAT,2.364062247,16.66691583,8.93859205,,0,8.178947368,8.178947368,8.178947368,8.178947368,8.178947368,16.35789474,8.178947368,8.178947368,,0.001389,2.126069615,2.82924932,3.061478742,2.194248851,3.20447104,3.361290901,2.729748424,2.369422126,,0,0.097368421,0.097368421,0.097368421,0.097368421,0.097368421,0.166994264,0.097368421,0.097368421,,0,0.207012041,0.275479539,0.298091351,0.213650546,0.312014285,0.561316299,0.265791294,0.230706891,,0,0,0,0,0,0,0,0,0
448,Gunn,GK,4,NOR,1.245729075,16.32933559,8.787994863,,0,4.263157895,4.263157895,4.263157895,4.263157895,4.263157895,8.526315789,4.263157895,4.263157895,,0.001448,2.683097352,3.242492656,2.149332615,3.041023626,2.382272809,2.972506272,2.786741906,2.313574351,,0,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,,0,0.14121565,0.170657508,0.113122769,0.160053875,0.125382779,0.266858795,0.146670627,0.121767071,,0,0,0,0,0,0,0,0,0
242,Kelleher,GK,4.3,LIV,0.842760324,16.38608833,8.80800467,,0,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,4.210526316,2.105263158,2.105263158,,0.001242,3.884750926,2.996532618,3.407168782,3.889900866,3.636887116,4.035048765,3.464133265,3.979678375,,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0,0.102230288,0.078856122,0.089662336,0.102365812,0.095707556,0.17804843,0.091161402,0.104728378,,0,0,0,0,0,0,0,0,0
1,Leno,GK,4.5,ARS,0.841720422,16.34942906,8.828407958,,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,,2.795332447,3.002521157,3.265912145,3.26495704,2.786755248,2.779341168,3.09134374,3.284110183,3.282904274,,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,,0.07356138,0.079013715,0.085945056,0.14406777,0.073335664,0.073140557,0.081351151,0.144912911,0.086392218,,0,0,0,0,0,0,0,0,0
333,Forster,GK,4.4,SOU,1.012363852,16.32589687,8.793613343,,0,3.315789474,3.315789474,6.631578947,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,,0.001333,2.757750844,2.761113289,3.497163286,2.95829315,3.276498047,2.989925083,2.323942612,2.650467224,,0,0.039473684,0.039473684,0.066917702,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,,0,0.108858586,0.108991314,0.234022132,0.11677473,0.129335449,0.118023359,0.091734577,0.104623706,,0,0,0,0,0,0,0,0,0
