ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
88503,Ruddy,GK,4,WOL,0.292222861,6.09870876,5.289561657,,3.684210526,1.842105263,1.842105263,,3.103052276,3.477797959,2.423572246,,0.044125472,0.026315789,0.026315789,,0.136923645,0.091520999,0.063778217
197282,Steele,GK,4,BHA,0.248421977,6.09052724,5.27704412,,1.842105263,1.842105263,1.842105263,,3.064924688,3.133888647,3.241221801,,0.026315789,0.026315789,0.026315789,,0.080655913,0.082470754,0.085295311
137863,D Henderson,GK,5,MUN,0.20786668,6.081550891,5.270321765,,2.210526316,0,2.210526316,,3.314182041,0.00128,3.268262836,,0.031578947,0,0.031578947,,0.10465838,0,0.1032083
274828,Lossl,GK,4.5,BRE,0.225958564,6.068063827,5.258164532,,1.842105263,1.842105263,1.842105263,,2.902365378,2.77039878,2.913661287,,0.026315789,0.026315789,0.026315789,,0.076378036,0.072905231,0.076675297
139990,Carson,GK,4.5,MCI,0.038363032,6.01967539,5.217205928,,0.368421053,0.184210526,0.184210526,,4.828603094,3.414971496,3.675497546,,0.004080663,0.002631579,0.002631579,,0.019703903,0.008986767,0.009672362
237977,Bettinelli,GK,4,CHE,0.038228545,6.019540902,5.216968974,,0.368421053,0.184210526,0.184210526,,4.6723358,3.505122725,3.776557224,,0.004080663,0.002631579,0.002631579,,0.019066229,0.009224007,0.009938308
23079,Jakupovic,GK,4,LEI,0.037341266,6.015755455,5.213642023,,0.368421053,0.368421053,0.184210526,,4.035647025,3.274547906,2.854112525,,0.004080663,0.004080663,0.002631579,,0.016468117,0.013362327,0.007510822
221679,Norris,GK,4.5,BUR,0.032231952,6.01354431,5.210874329,,0.184210526,0.368421053,0.184210526,,3.181298867,3.724886015,3.290840869,,0.002631579,0.004080663,0.002631579,,0.008371839,0.015200006,0.008660108
251271,A Fernandez L,GK,4.6,BRE,0.02666836,6.010878886,5.208615198,,0.184210526,0.184210526,0.184210526,,3.399645734,3.294172041,3.440158884,,0.002631579,0.002631579,0.002631579,,0.008946436,0.008668874,0.00905305
158282,Randolph,GK,4,WHU,0.021800756,6.00759023,5.205858771,,0.165789474,0.165789474,0.165789474,,3.364370076,2.713919413,3.126474235,,0.002368421,0.002368421,0.002368421,,0.007968245,0.006427704,0.007404807
176811,Heaton,GK,4.5,MUN,0.016651107,6.006124791,5.204540445,,0.184210526,0,0.184210526,,3.182829429,0.001524,3.14459124,,0.002631579,0,0.002631579,,0.008375867,0,0.00827524
