ID,Name,Pos,Price,Team,xPts GW29-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,29,30,31,32,33,34,35,36,37,38,xPts if play,29,30,31,32,33,34,35,36,37,38,Probability to play,29,30,31,32,33,34,35,36,37,38,xPts,29,30,31,32,33,34,35,36,37,38
178022,Forster,GK,4.6,SOU,3.884591718,21.79286158,12.67334041,,61.03214286,0,6.631578947,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,3.315789474,,3.842920057,0.001333,3.976107406,3.307457821,3.294120678,3.372727562,3.641993744,3.397889246,3.109410535,3.141590299,,0.702631579,0,0.066917702,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,0.039473684,,2.700156987,0,0.266071972,0.130557546,0.130031079,0.133133983,0.143762911,0.134127207,0.12273989,0.124010143
225305,Bachmann,GK,4.4,WAT,3.165812413,21.27392915,11.8067408,,8.178947368,0,8.178947368,16.35789474,8.178947368,8.178947368,8.178947368,8.178947368,8.178947368,8.178947368,,3.108959549,0.001389,3.06614223,3.943317483,3.488068766,3.037866357,3.551515613,3.222166699,3.217710954,3.058228897,,0.097368421,0,0.097368421,0.166994264,0.097368421,0.097368421,0.097368421,0.097368421,0.097368421,0.097368421,,0.302714482,0,0.298545428,0.658511399,0.339627748,0.295792251,0.345805468,0.313737284,0.313303435,0.297774919
183126,Areola,GK,5,WHU,2.05305013,21.00041855,11.68048947,,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,,3.967124715,3.56802258,4.075725486,3.933947369,4.218895285,3.720824677,3.840440561,4.03645767,3.73365907,3.912855067,,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,,0.208796038,0.187790662,0.214511868,0.207049862,0.22204712,0.195832878,0.202128451,0.212445141,0.196508372,0.20593974
92390,Kepa,GK,5,CHE,1.974807961,21.04425525,11.62960051,,3.489473684,0,3.489473684,3.489473684,3.489473684,3.489473684,3.489473684,6.978947368,6.978947368,3.489473684,,4.197921221,0.001129,4.23506127,3.844558316,3.902541079,4.034091419,3.924209834,4.851621576,4.431927279,4.220980401,,0.044736842,0,0.044736842,0.044736842,0.044736842,0.044736842,0.044736842,0.076059232,0.076059232,0.044736842,,0.187801739,0,0.189463267,0.171993398,0.174587364,0.180472511,0.175556756,0.369010609,0.337088983,0.188833334
140028,Kelleher,GK,4.5,LIV,1.185348835,20.6404259,11.47806515,,4.210526316,0,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,4.210526316,2.105263158,2.105263158,,4.796853885,0.001242,4.338596263,3.797398275,4.011426465,4.298457006,4.122140464,4.766649271,4.039006973,4.400454951,,0.044125472,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.21166344,0,0.114173586,0.099931534,0.105563854,0.11311729,0.108477381,0.210330648,0.106289657,0.115801446
189710,Butland,GK,4.5,CRY,1.929410346,20.8052638,11.51812162,,4.631578947,0,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,9.263157895,4.631578947,4.631578947,,3.15424283,0.001156,3.318772965,3.184733497,3.346005617,3.539170263,3.276475856,4.092708114,3.243614992,3.270614065,,0.057894737,0,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.098915376,0.057894737,0.057894737,,0.182614059,0,0.192139487,0.184379308,0.193716115,0.204899331,0.189690707,0.404831762,0.187788236,0.189351341
88472,Leno,GK,5,ARS,1.129116613,20.49594273,11.40713118,,3.684210526,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,,3.892224526,3.22495505,3.345144604,3.544909825,3.766630237,3.261160185,3.214303916,3.476455397,3.873286973,3.502776924,,0.044125472,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,,0.171746243,0.084867238,0.088030121,0.093287101,0.166204336,0.085820005,0.084586945,0.091485668,0.170910615,0.09217834
45019,Darlow,GK,4.5,NEW,1.116972646,20.46196281,11.37946539,,4.547368421,0,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,4.547368421,2.273684211,2.273684211,,3.720659689,0.001294,2.964730127,3.476300567,3.231316414,3.337441552,3.109086795,3.861506854,3.181477594,3.290747241,,0.053226143,0,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,,0.198036364,0,0.093623057,0.109777913,0.102041571,0.105392891,0.098181688,0.205533115,0.100467713,0.103918334
234801,Gollini,GK,5,TOT,0.933204964,20.3959064,11.36128638,,3.315789474,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,1.657894737,1.657894737,1.657894737,,3.78065347,3.30462472,3.428513748,3.146252823,3.989234324,3.295488907,3.265102475,3.071408289,3.523038381,3.380308465,,0.039587799,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,0.023684211,0.023684211,0.023684211,,0.149667748,0.078267428,0.081201641,0.074516514,0.157925005,0.078051053,0.077331374,0.072743881,0.083440383,0.080059937
225320,Gunn,GK,4,NOR,1.512189256,20.49053262,11.38474623,,4.263157895,0,4.263157895,4.263157895,8.526315789,4.263157895,4.263157895,4.263157895,4.263157895,4.263157895,,2.833242985,0.001448,2.919491606,3.219062337,3.1334342,3.094520198,2.74775987,2.912288214,2.974984406,2.68542825,,0.052631579,0,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,,0.149118052,0,0.153657453,0.169424334,0.28130621,0.162869484,0.144618941,0.153278327,0.156578127,0.141338329
197282,Steele,GK,4,BHA,0.916727372,20.37180443,11.33136393,,3.684210526,0,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,,3.636910085,0.001054,3.602848325,3.005661653,2.916659382,3.350504437,3.317812285,3.611965124,3.184123518,3.303349084,,0.044125472,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.160480373,0,0.094811798,0.079096359,0.076754194,0.088171169,0.08731085,0.159379665,0.083792724,0.086930239
