ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
45074,Rudiger,DEF,5.6,CHE,16.44541144,16.77030522,14.99398009,,162.5238095,80.16666667,80.16666667,,8.086701226,4.26611661,4.849021668,,0.995447849,0.921052632,0.921052632,,8.049889341,3.92931793,4.466204168
186737,Dias,DEF,6.3,MCI,15.81147108,16.34689117,14.76527687,,159.9761905,74.21428571,74.21428571,,8.627299636,3.870955899,4.446949556,,0.995447849,0.868421053,0.868421053,,8.588026865,3.361619597,3.861824614
28849,Alonso,DEF,5.6,CHE,15.7949178,16.34393009,14.61133762,,130.9285714,62.42857143,62.42857143,,7.909726831,4.298609719,4.884668947,,0.988651751,0.868421053,0.868421053,,7.819965278,3.733003177,4.241949349
23238,van Dijk,DEF,7,LIV,16.00784591,16.14725836,14.34431821,,167.7809524,83.89047619,83.89047619,,7.408850066,4.008508591,4.904942755,,0.998714829,0.965789474,0.965789474,,7.399328426,3.871375402,4.737142082
77347,Laporte,DEF,6.3,MCI,15.26519242,15.97185547,14.32381457,,137.7142857,72.07142857,72.07142857,,8.12099468,4.124103945,4.72167445,,0.962457949,0.842105263,0.842105263,,7.816115881,3.472929638,3.976146905
45120,Robertson,DEF,8.2,LIV,15.26821244,15.5413894,13.64967739,,132.2857143,80.64285714,80.64285714,,6.495248106,4.277434987,5.197685639,,0.968674679,0.947368421,0.947368421,,6.291782377,4.05230683,4.924123237
23393,Azpilicueta,DEF,5.4,CHE,14.03820921,14.6396091,13.01106692,,130.5714286,71.07142857,71.07142857,,6.82391341,4.037371862,4.56499848,,0.962457949,0.868421053,0.868421053,,6.567729704,3.506138723,3.964340786
148332,R James,DEF,5.5,CHE,14.04035557,14.41442135,12.75286975,,105.0952381,63.5,63.5,,6.387392725,3.994470877,4.516529902,,0.970861848,0.921052632,0.921052632,,6.201275906,3.679117913,4.159961752
23059,Coleman,DEF,4.3,EVE,13.97340937,14.04697111,12.58554116,,164.2857143,164.2857143,82.14285714,,5.370325536,6.642980887,2.045520429,,0.998714829,0.998714829,0.965789474,,5.36342375,6.634443521,1.975542098
180322,T Silva,DEF,5.4,CHE,13.430438,13.87418713,12.39020038,,147.9047619,74.73809524,74.73809524,,6.638993945,3.605607458,4.069034614,,0.988651751,0.894736842,0.894736842,,6.563652985,3.226069831,3.640715181
