ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,38,xPts if play,38,Probability to play,38,xPts,38
88575,Yarmolenko,MID,5.6,WHU,1.319238873,1.898186242,1.898186242,,22.73684211,,1.856706563,,0.710526316,,1.319238873
202398,Sanson,MID,5,AVL,0.317110033,1.896057401,1.896057401,,7.368421053,,1.506272657,,0.210526316,,0.317110033
221680,Chukwuemeka,MID,4.5,AVL,0.307401779,1.886349147,1.886349147,,7.368421053,,1.460158448,,0.210526316,,0.307401779
192202,Dasilva,MID,5.5,BRE,1.141871596,1.878713701,1.878713701,,18.94736842,,1.807963361,,0.631578947,,1.141871596
45021,D Stephens,MID,4.5,BUR,0.507642112,1.876063165,1.876063165,,9.473684211,,1.607533354,,0.315789474,,0.507642112
34400,T Davies,MID,5,EVE,0.397345232,1.871029443,1.871029443,,7.894736842,,1.509911883,,0.263157895,,0.397345232
192753,Placheta,MID,4.5,NOR,0.923093531,1.870461952,1.870461952,,18.42105263,,1.753877708,,0.526315789,,0.923093531
138600,Nakamba,MID,4.5,AVL,0.684361694,1.842256431,1.842256431,,22.73684211,,1.625359023,,0.421052632,,0.684361694
242984,Tzolis,MID,5,NOR,0.759035473,1.811667052,1.811667052,,13.26315789,,1.602408222,,0.473684211,,0.759035473
293578,Chiquinho,MID,5,WOL,0.969533062,1.706375167,1.706375167,,18.94736842,,1.535094015,,0.631578947,,0.969533062
23474,Kane,FWD,11.8,TOT,6.376481064,6.639638959,6.639638959,,72.64285714,,7.342614559,,0.868421053,,6.376481064
76982,Nketiah,FWD,6,ARS,5.310173462,5.378594514,5.378594514,,73.4047619,,5.498272249,,0.965789474,,5.310173462
192217,Toney,FWD,6.5,BRE,4.838477096,4.906898149,4.906898149,,82.14285714,,5.009867293,,0.965789474,,4.838477096
254679,Ronaldo,FWD,11.4,MUN,4.503107716,4.571528769,4.571528769,,79.52142857,,4.662618344,,0.965789474,,4.503107716
23097,Vardy,FWD,9.5,LEI,4.442240267,4.547503424,4.547503424,,63.5,,4.689031392,,0.947368421,,4.442240267
32986,Jesus,FWD,8.7,MCI,4.230646434,4.38854117,4.38854117,,58.5,,4.593273271,,0.921052632,,4.230646434
23331,Welbeck,FWD,6,BHA,4.223652518,4.292073571,4.292073571,,73.4047619,,4.373264187,,0.965789474,,4.223652518
192758,Pukki,FWD,6.2,NOR,4.066330689,4.118962268,4.118962268,,84.54761905,,4.176231519,,0.973684211,,4.066330689
240869,Lukaku,FWD,9.8,CHE,3.386221512,3.912537301,3.912537301,,43.5,,4.595586338,,0.736842105,,3.386221512
23360,Wilson,FWD,7.6,NEW,3.786397408,3.854818461,3.854818461,,71.65714286,,3.920520477,,0.965789474,,3.786397408
23550,Antonio,FWD,7.3,WHU,3.567060098,3.646007467,3.646007467,,69.54761905,,3.713651609,,0.960526316,,3.567060098
201968,Mateta,FWD,5.4,CRY,3.537460802,3.64272396,3.64272396,,58.35714286,,3.733986402,,0.947368421,,3.537460802
137599,Joelinton,FWD,5.7,NEW,3.39678714,3.449418719,3.449418719,,82.78571429,,3.488592198,,0.973684211,,3.39678714
23170,Iheanacho,FWD,7.2,LEI,2.633974294,3.370816399,3.370816399,,40.07142857,,4.170459298,,0.631578947,,2.633974294
179153,Rodrigo,FWD,6.2,LEE,3.301756584,3.370177637,3.370177637,,71.65714286,,3.418712539,,0.965789474,,3.301756584
183114,Watkins,FWD,7.1,AVL,3.197620306,3.276567675,3.276567675,,79.97619048,,3.32902936,,0.960526316,,3.197620306
132437,Adams,FWD,6.9,SOU,2.762713127,3.183765758,3.183765758,,52.07142857,,3.499436627,,0.789473684,,2.762713127
164449,Joao Pedro,FWD,5.4,WAT,3.035230788,3.103651841,3.103651841,,82.14285714,,3.142745776,,0.965789474,,3.035230788
23364,King,FWD,5.3,WAT,2.938165045,3.096059782,3.096059782,,71,,3.190007763,,0.921052632,,2.938165045
45474,Richarlison,FWD,6.9,EVE,2.743836091,3.059625564,3.059625564,,62.92857143,,3.258305358,,0.842105263,,2.743836091
23290,A Barnes,FWD,5.1,BUR,2.77087611,2.981402426,2.981402426,,53.69047619,,3.096861535,,0.894736842,,2.77087611
40266,Calvert-Lewin,FWD,7.5,EVE,2.693012016,2.956169911,2.956169911,,58.5,,3.10104414,,0.868421053,,2.693012016
35701,Ayew,FWD,5.7,CRY,2.771571846,2.929466583,2.929466583,,58.5,,3.009135147,,0.921052632,,2.771571846
88528,Jimenez,FWD,7,WOL,2.800006422,2.90526958,2.90526958,,67.78571429,,2.955562335,,0.947368421,,2.800006422
242869,Broja,FWD,4.8,SOU,2.693420109,2.903946424,2.903946424,,56.92857143,,3.010293062,,0.894736842,,2.693420109
283052,Weghorst,FWD,5.6,BUR,2.54114946,2.751675776,2.751675776,,45.5952381,,2.84010822,,0.894736842,,2.54114946
176665,Bamford,FWD,7.5,LEE,2.01405042,2.698260947,2.698260947,,31.57894737,,3.061356639,,0.657894737,,2.01405042
139797,Maupay,FWD,5.7,BHA,1.96050012,2.697342226,2.697342226,,37.78571429,,3.10412519,,0.631578947,,1.96050012
176630,Werner,FWD,8.2,CHE,1.520680737,2.678575474,2.678575474,,18.94736842,,3.611616751,,0.421052632,,1.520680737
225294,Daka,FWD,6.8,LEI,1.606022465,2.658654044,2.658654044,,22.73684211,,3.390491871,,0.473684211,,1.606022465
23134,Ings,FWD,7.5,AVL,2.282400353,2.545558247,2.545558247,,55.35714286,,2.628218588,,0.868421053,,2.282400353
257274,Edouard,FWD,6,CRY,1.487575684,2.540207263,2.540207263,,26.52631579,,3.140437555,,0.473684211,,1.487575684
23119,Firmino,FWD,7.3,LIV,1.854891732,2.539102258,2.539102258,,26.31578947,,2.819435432,,0.657894737,,1.854891732
134602,Jay Rodriguez,FWD,5.3,BUR,1.60387878,2.498615622,2.498615622,,30.94736842,,2.90225684,,0.552631579,,1.60387878
57345,Wood,FWD,5.8,NEW,1.741150062,2.425360588,2.425360588,,34.21052632,,2.646548094,,0.657894737,,1.741150062
259613,Gelhardt,FWD,4,LEE,2.096528849,2.307055165,2.307055165,,39.92857143,,2.343179302,,0.894736842,,2.096528849
242879,A Armstrong,FWD,6.1,SOU,1.013356519,2.276514413,2.276514413,,19.89473684,,2.750539122,,0.368421053,,1.013356519
187803,Cavani,FWD,7.6,MUN,1.342342945,2.237079787,2.237079787,,22.10526316,,2.42900152,,0.552631579,,1.342342945
45079,Lacazette,FWD,7.5,ARS,1.492869354,2.17707988,2.17707988,,18.42105263,,2.269161418,,0.657894737,,1.492869354
257178,Hwang,FWD,5.9,WOL,1.878182572,2.088708888,2.088708888,,47.21428571,,2.099145228,,0.894736842,,1.878182572
102349,Origi,FWD,5,LIV,0.486371996,2.065319365,2.065319365,,5.263157895,,2.310266982,,0.210526316,,0.486371996
23118,Benteke,FWD,5.8,CRY,0.970221228,2.022852807,2.022852807,,14.21052632,,2.048244814,,0.473684211,,0.970221228
242871,S Long,FWD,5,SOU,0.860594488,2.018489225,2.018489225,,16.84210526,,2.043911909,,0.421052632,,0.860594488
225321,Dennis,FWD,5.2,WAT,0,2,2,,0,,0.00145,,0,,0
192765,Idah,FWD,5.2,NOR,0,2,2,,0,,0.001329,,0,,0
92351,Vydra,FWD,5.5,BUR,0,2,2,,0,,0.001111,,0,,0
242865,Sargent,FWD,5.5,NOR,0,2,2,,0,,0.001513,,0,,0
257278,Rondon,FWD,5.5,EVE,0,2,2,,0,,0.001612,,0,,0
203938,Scarlett,FWD,4.5,TOT,0.025951812,1.999636022,1.999636022,,0.328947368,,1.972337699,,0.013157895,,0.025951812
242907,Edozie,FWD,4.5,MCI,0.002103731,1.999472152,1.999472152,,0.032894737,,1.598835852,,0.001315789,,0.002103731
274591,Soonsup-Bell,FWD,4,CHE,0.002025218,1.999393639,1.999393639,,0.032894737,,1.539165854,,0.001315789,,0.002025218
265469,Tosun,FWD,5.5,EVE,0.001894286,1.999262707,1.999262707,,0.026315789,,1.439657597,,0.001315789,,0.001894286
259614,Munoz,FWD,4,NEW,0.004286985,1.999023827,1.999023827,,0.065789474,,1.629054386,,0.002631579,,0.004286985
131312,Gayle,FWD,6,NEW,0.256618819,1.940829345,1.940829345,,3.157894737,,1.625252518,,0.157894737,,0.256618819
230257,Cucho,FWD,5,WAT,0.651210693,1.914368588,1.914368588,,16.57894737,,1.767571881,,0.368421053,,0.651210693
260243,Dobbin,FWD,4,EVE,0.222948036,1.907158563,1.907158563,,4.736842105,,1.41200423,,0.157894737,,0.222948036
249318,S Greenwood,FWD,5,LEE,0.681501581,1.839396318,1.839396318,,11.78947368,,1.618566256,,0.421052632,,0.681501581
182752,F Silva,FWD,5.7,WOL,0.804883864,1.752252285,1.752252285,,13.15789474,,1.529279342,,0.526315789,,0.804883864
