ID,Name,Pos,Price,Team,xPts GW37-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,37,38,xPts if play,37,38,Probability to play,37,38,xPts,37,38
192193,Jansson,DEF,4.5,BRE,5.638441649,5.733178491,5.733178491,,85.87142857,85.42857143,,2.663139675,3.113296939,,0.978947368,0.973684211,,2.607073577,3.031368072
139208,Webster,DEF,4.4,BHA,5.253182105,5.674234736,5.674234736,,68.26190476,68.26190476,,2.688317042,3.182886487,,0.894736842,0.894736842,,2.4053363,2.847845805
230250,Tavares,DEF,4.6,ARS,4.447025838,5.604920575,5.604920575,,53.5,37.78571429,,3.142373648,3.113157184,,0.789473684,0.631578947,,2.480821301,1.966204537
91162,Jonny,DEF,4.7,WOL,5.396048454,5.543416875,5.543416875,,78.64761905,77.36904762,,4.280750832,1.31359687,,0.965789474,0.960526316,,4.134304093,1.261744362
192195,Henry,DEF,4.7,BRE,5.406178512,5.527231144,5.527231144,,81.02380952,76.9,,2.658444454,2.917502416,,0.973684211,0.965789474,,2.58848539,2.817693123
234799,Ajer,DEF,4.4,BRE,5.420725738,5.51546258,5.51546258,,84.98571429,83.66666667,,2.601450222,2.951719724,,0.978947368,0.973684211,,2.546682849,2.874042889
185165,Llorente,DEF,4.3,LEE,5.268670838,5.373933996,5.373933996,,84.54761905,84.54761905,,2.944462391,2.466604956,,0.973684211,0.973684211,,2.866976539,2.401694299
92386,Targett,DEF,4.9,NEW,5.14207859,5.352604905,5.352604905,,80.64285714,80.64285714,,2.564384757,2.863364866,,0.947368421,0.947368421,,2.429417138,2.712661452
176643,Struijk,DEF,4.1,LEE,5.078705105,5.289231421,5.289231421,,78.92857143,78.92857143,,2.906271561,2.454583828,,0.947368421,0.947368421,,2.7533099,2.325395205
180456,Koch,DEF,4.3,LEE,5.061417221,5.271943536,5.271943536,,77.21428571,77.21428571,,2.880837681,2.461769385,,0.947368421,0.947368421,,2.729214645,2.332202575
176667,Chambers,DEF,4.5,AVL,3.369562137,5.238216159,5.238216159,,70.73684211,35.36842105,,4.47523477,1.151244914,,0.644620357,0.421052632,,2.884827437,0.484734701
45018,March,DEF,4.9,BHA,4.803474713,5.224527345,5.224527345,,48.83333333,48.83333333,,2.511269002,2.857320383,,0.894736842,0.894736842,,2.246924897,2.556549816
88556,Boly,DEF,4.5,WOL,5.103066879,5.208330037,5.208330037,,85.42857143,85.42857143,,4.068736357,1.172251249,,0.973684211,0.973684211,,3.961664347,1.141402532
225319,Konate,DEF,5.5,LIV,2.426234995,5.1630771,5.1630771,,28.73684211,28.73684211,,3.440839339,4.242238144,,0.315789474,0.315789474,,1.086580844,1.339654151
88496,Coady,DEF,4.9,WOL,5.053615832,5.15887899,5.15887899,,85.42857143,85.42857143,,4.056073422,1.134126621,,0.973684211,0.973684211,,3.949334648,1.104281184
176637,Cooper,DEF,4.5,LEE,4.901566961,5.112093276,5.112093276,,80.64285714,80.64285714,,2.811093183,2.362783053,,0.947368421,0.947368421,,2.66314091,2.23842605
23287,Tarkowski,DEF,4.8,BUR,3.052182376,5.087132543,5.087132543,,42.42105263,51.16666667,,2.476710183,3.54546521,,0.403577548,0.578947368,,0.999544623,2.052637753
92423,Burn,DEF,4.7,NEW,4.663561461,5.084614092,5.084614092,,76.35714286,76.35714286,,2.469983852,2.742231898,,0.894736842,0.894736842,,2.209985552,2.453575909
187323,Ait-Nouri,DEF,4.8,WOL,4.4390935,5.070672448,5.070672448,,74.73809524,66.35714286,,3.978135001,1.114298766,,0.894736842,0.789473684,,3.559383949,0.879709552
88564,R Pereira,DEF,5.3,LEI,3.679959003,5.04525378,5.04525378,,73.10150376,42.78571429,,2.706432275,2.904435382,,0.738405243,0.578947368,,1.998443782,1.681515221
91161,Schar,DEF,4.8,NEW,4.617661425,5.038714056,5.038714056,,76.35714286,76.35714286,,2.446148396,2.714767314,,0.894736842,0.894736842,,2.188659091,2.429002334
131352,Godfrey,DEF,4.5,EVE,3.298954549,4.910334723,4.910334723,,55.99373434,57.07142857,,3.858988961,1.867980145,,0.536415176,0.657894737,,2.070020243,1.228934306
226984,Firpo,DEF,4.3,LEE,4.644752188,4.907910082,4.907910082,,72.92857143,70.16666667,,2.726381574,2.238595614,,0.947368421,0.921052632,,2.582887807,2.061864381
242981,T Chalobah,DEF,5.1,CHE,1.712024678,4.869919415,4.869919415,,18.10526316,18.10526316,,3.791331893,4.340785327,,0.210526316,0.210526316,,0.798175135,0.913849543
241033,Varane,DEF,5.4,MUN,2.750120629,4.818541682,4.818541682,,0,82.14285714,,0.001493,2.847536347,,0,0.965789474,,0,2.750120629
278659,Trippier,DEF,4.7,NEW,3.482678949,4.798468423,4.798468423,,41,64.92857143,,2.297579053,2.803087999,,0.552631579,0.789473684,,1.26971474,2.21296421
187802,Telles,DEF,5,MUN,2.582785747,4.793312063,4.793312063,,0,76.35714286,,0.001279,2.886642894,,0,0.894736842,,0,2.582785747
192205,M Sorensen,DEF,4.5,BRE,4.15724131,4.788820257,4.788820257,,80.64285714,61.5,,2.380164623,2.581758691,,0.947368421,0.736842105,,2.2548928,1.902348509
132438,Dawson,DEF,4.9,WHU,4.443919415,4.759708889,4.759708889,,76.35714286,81.5,,1.823349205,2.9687518,,0.894736842,0.947368421,,1.63141771,2.812501705
178132,Tsimikas,DEF,4.4,LIV,1.59491042,4.752805156,4.752805156,,21.57894737,11.84210526,,3.61823746,4.070703557,,0.263157895,0.157894737,,0.952167753,0.642742667
262617,M Sarr,DEF,5,CHE,1.583569625,4.741464362,4.741464362,,18.10526316,18.10526316,,3.500847352,4.021108367,,0.210526316,0.210526316,,0.737020495,0.84654913
23076,Maguire,DEF,5,MUN,2.566175424,4.724070161,4.724070161,,0,78.5,,0.001273,2.786133318,,0,0.921052632,,0,2.566175424
23543,A Cresswell,DEF,5.2,WHU,4.497076967,4.633919072,4.633919072,,82.14285714,82.14285714,,1.774445157,2.881928814,,0.965789474,0.965789474,,1.713740454,2.783336513
175378,L Thomas,DEF,4.5,LEI,2.397154563,4.597628779,4.597628779,,64.18170426,27.15789474,,2.640031274,2.708913839,,0.583973418,0.315789474,,1.541708088,0.855446475
92422,Mina,DEF,5,EVE,2.183619716,4.569189582,4.569189582,,36.21052632,36.21052632,,3.554913634,1.925758323,,0.386162435,0.421052632,,1.372774106,0.81084561
23544,Kouyate,DEF,4.6,CRY,2.504981122,4.539979837,4.539979837,,47.36842105,22.10526316,,2.72135026,2.263321991,,0.61407959,0.368421053,,1.671125652,0.83385547
