23397,Schmeichel,GK,5,LEI,36.93588631,37.00585752,24.19065951,,87.80904762,175.6180952,87.80904762,87.80904762,175.6180952,175.6180952,87.80904762,,3.887242948,7.231202924,3.775298872,3.180119869,8.174757133,7.038392242,3.777699721,,0.991315789,0.999917079,0.991315789,0.991315789,0.999917079,0.999917079,0.991315789,,3.853485312,7.230603306,3.742513382,3.152503039,8.174079274,7.037808612,3.744893381
256300,Cornet,MID,5.7,BUR,29.60675555,30.23175304,20.40924647,,65.21428571,130.4285714,63.5,63.5,61.82142857,120.3333333,60.16666667,,3.866356373,6.760220709,3.65148926,3.551388939,3.561763919,5.679680899,3.70456505,,0.947368421,0.996961057,0.947368421,0.947368421,0.934210526,0.993171773,0.921052632,,3.662863932,6.739676784,3.459305615,3.364473732,3.327437345,5.640898751,3.412099388
57345,Wood,FWD,5.9,NEW,32.21695247,32.89320702,23.26769693,,78.5,164.2857143,82.14285714,80.3952381,75.5,71.11904762,69.05714286,,4.598614949,9.06418289,4.780040572,4.096130228,3.363436492,3.923999421,3.772102612,,0.921052632,0.998714829,0.965789474,0.965789474,0.947368421,0.934210526,0.928947368,,4.2355664,9.052533865,4.616512868,3.955999457,3.186413519,3.665841565,3.504084795
148332,R James,DEF,5.8,CHE,32.31543619,33.13222278,20.74788048,,66.83333333,66.83333333,66.83333333,66.83333333,133.6666667,133.6666667,66.83333333,,3.529087401,3.747168027,4.064746838,3.869105771,7.542909436,6.601678232,4.623102733,,0.921052632,0.921052632,0.921052632,0.921052632,0.993171773,0.993171773,0.921052632,,3.250475238,3.451338972,3.743845772,3.563650052,7.491404741,6.556600478,4.258120939
24083,Chilwell,DEF,6.4,CHE,0,14,9.315316825,,0,0,0,0,0,0,0,,0.001135,0.001135,0.001135,0.001135,0.001135,0.001135,0.001135,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
24087,Pope,GK,5.5,BUR,35.47242122,35.60476144,23.81237229,,87.42857143,174.8571429,87.42857143,87.42857143,87.42857143,174.8571429,87.42857143,,4.232551867,7.721818758,4.249171295,4.009679226,4.048888348,7.292437428,4.19354541,,0.986842105,0.999809683,0.986842105,0.986842105,0.986842105,0.999809683,0.986842105,,4.176860395,7.720349161,4.193261146,3.956920289,3.995613501,7.29104955,4.13836718
131312,Gayle,FWD,6,NEW,0.900215386,13.9172276,9.25362232,,9.473684211,1.315789474,0.657894737,0.657894737,0.657894737,0.657894737,0.657894737,,1.878841853,2.077565058,1.770074713,1.611063309,1.459057054,1.676579793,1.661713118,,0.315789474,0.044125472,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.59331848,0.091673538,0.046580914,0.042396403,0.038396238,0.044120521,0.043729293
291491,Kulusevski,MID,6.8,TOT,30.95155463,31.85994792,20.59493173,,66,67.78571429,66,66,132,66,66,,3.849331216,4.324554046,4.094790331,4.517695041,6.892625462,4.66259335,4.599698924,,0.921052632,0.947368421,0.921052632,0.921052632,0.993171773,0.921052632,0.921052632,,3.545436647,4.096945938,3.77151741,4.161034906,6.845561054,4.294493875,4.236564798
23360,Wilson,FWD,7.6,NEW,7.287104282,16.60289376,10.49056496,,0,0,2.105263158,10.52631579,28.42105263,47.21428571,61.78571429,,0.001296,0.001296,2.402456773,2.465447933,2.430316218,3.35459232,3.472405327,,0,0,0.052631579,0.210526316,0.473684211,0.710526316,0.894736842,,0,0,0.126445093,0.51904167,1.151202419,2.383526122,3.106888977
139204,Saint-Maximin,MID,6.8,NEW,30.30806282,30.84221211,21.80453202,,76.83333333,157.2952381,78.64761905,77.77380952,74.76190476,71.28571429,68.67857143,,4.433120991,8.393384905,4.461557613,3.708622524,3.069801641,3.709702888,3.581120636,,0.921052632,0.998714829,0.965789474,0.965789474,0.960526316,0.960526316,0.960526316,,4.083137755,8.382597969,4.308925379,3.581748596,2.94862526,3.563267248,3.439760611
