ID,Name,Pos,Price,Team,xPts GW24-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
192741,Krul,GK,4.5,NOR,41.50212295,49.71569232,18.35732923,,4.631578947,14.21052632,33.89473684,56.64285714,76.96428571,85.86904762,0,85.86904762,85.86904762,85.86904762,171.7380952,85.86904762,85.86904762,171.7380952,85.86904762,,3.366415848,3.008808144,3.160226392,3.186885767,3.537430363,3.229776132,0.001314,3.331734745,3.641990193,2.910686504,6.450619235,3.081407979,3.264785771,6.197669227,3.095349734,,0.052631579,0.157894737,0.368421053,0.631578947,0.868421053,0.973684211,0,0.973684211,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,0.999239237,0.973684211,,0.177179781,0.47507497,1.164293934,2.012769958,3.071978999,3.144782023,0,3.244057515,3.546148346,2.834089491,6.445711846,3.000318295,3.178870356,6.192954273,3.013893162
225320,Gunn,GK,4,NOR,10.03707289,32.89902277,15.10831402,,85.20119048,75.51785714,55.84047619,32.88157895,12.78947368,3.789473684,0,3.789473684,3.789473684,3.789473684,7.578947368,3.789473684,3.789473684,7.578947368,3.789473684,,3.301126197,2.628397546,2.51954301,2.723361012,2.976358103,2.436217866,0.001448,2.538613042,2.829794544,2.164510318,2.988576978,2.342226391,2.496793053,2.834415,2.351631079,,0.965789474,0.860526316,0.65,0.386842105,0.157894737,0.052631579,0,0.052631579,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,0.089775688,0.052631579,,3.188192933,2.261805257,1.637702957,1.053510707,0.469951279,0.128221993,0,0.133611213,0.148936555,0.113921596,0.268301554,0.123275073,0.131410161,0.254461556,0.123770057
23024,McCarthy,GK,4.7,SOU,40.21032768,50.36974394,17.96033953,,0,0,4.631578947,18.94736842,38.54761905,56.64285714,70.28571429,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,86.30952381,172.6190476,86.30952381,,0.001334,0.001334,3.710474901,4.110079911,3.419277595,3.949117809,3.809728995,3.61197521,3.569449969,3.626499447,3.716859228,4.010840017,3.718164581,7.240480344,3.394394949,,0,0,0.052631579,0.210526316,0.421052632,0.631578947,0.789473684,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.973684211,0.999239237,0.973684211,,0,0,0.195288153,0.865279981,1.439695829,2.494179669,3.007680785,3.51692323,3.475517075,3.531065251,3.619047144,3.905291595,3.620318144,7.234972058,3.305068766
225305,Bachmann,GK,4.4,WAT,12.35422135,34.96106311,14.90658986,,19.91578947,19.91578947,39.83157895,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,19.91578947,39.83157895,19.91578947,,3.025258864,3.487068729,3.887817097,2.850349283,3.132053405,3.127303168,3.357777673,3.098609769,3.361381931,3.476902742,3.015767184,3.576221332,3.207909585,3.838454477,2.993196694,,0.226315789,0.226315789,0.377236928,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.226315789,0.377236928,0.226315789,,0.684663848,0.789178712,1.46662818,0.645079048,0.708833139,0.707758085,0.759918105,0.701264316,0.760733805,0.786877989,0.682515731,0.809355354,0.72600059,1.448006777,0.677407673
183126,Areola,GK,5,WHU,4.024708891,31.99778909,13.88085138,,19.46315789,10.18421053,4.526315789,4.526315789,4.526315789,4.526315789,0,4.526315789,4.526315789,4.526315789,4.526315789,4.526315789,9.052631579,4.526315789,4.526315789,,4.073522842,3.649281222,4.041629114,4.141010706,3.770549127,3.915089221,0.001489,4.010796131,3.900635035,4.20833163,3.664245983,3.815957538,4.474517198,3.73030688,3.91153227,,0.226315789,0.118421053,0.052631579,0.052631579,0.052631579,0.052631579,0,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.089775688,0.052631579,0.052631579,,0.921902538,0.432151724,0.212717322,0.217947932,0.198449954,0.206057327,0,0.211094533,0.205296581,0.221491138,0.192855052,0.20083987,0.401702859,0.196331941,0.205870119
189710,Butland,GK,4.5,CRY,3.163612824,31.34472944,13.4220858,,4.631578947,4.631578947,9.263157895,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,,3.611325738,3.458202898,3.953543134,3.742729915,3.462803274,3.265956765,3.352996381,3.365137377,3.214996533,3.345488624,3.565875852,3.36453697,3.614882354,3.265401939,3.259106968,,0.057894737,0.057894737,0.098915376,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,0.057894737,,0.209076753,0.200211747,0.391066206,0.216684363,0.200478084,0.189081707,0.194120843,0.194823743,0.186131378,0.193686183,0.206445444,0.194788982,0.209282663,0.189049586,0.18868514
137863,D Henderson,GK,5,MUN,2.482840477,31.18636336,13.33225218,,3.368421053,6.736842105,3.368421053,3.368421053,3.368421053,3.368421053,0,3.368421053,3.368421053,3.368421053,3.368421053,3.368421053,6.736842105,3.368421053,3.368421053,,3.767430214,4.558028896,3.609069691,3.877438569,3.40664194,3.547054724,0.00128,3.633836872,3.5751938,4.08323171,3.417580897,3.917209378,4.214712552,3.583239463,3.654885239,,0.042105263,0.0714877,0.042105263,0.042105263,0.042105263,0.042105263,0,0.042105263,0.042105263,0.042105263,0.042105263,0.042105263,0.0714877,0.042105263,0.042105263,,0.158628641,0.325843002,0.151960829,0.163260571,0.143437555,0.149349673,0,0.153003658,0.150534476,0.171925546,0.143898143,0.164935132,0.301300107,0.150873241,0.153889905
140028,Kelleher,GK,4.5,LIV,1.737753238,30.94668462,13.18246947,,2.105263158,2.105263158,4.210526316,0,2.105263158,2.105263158,0,2.105263158,2.105263158,2.105263158,2.105263158,2.105263158,4.210526316,4.210526316,2.105263158,,4.07350276,4.230312919,5.213961659,0.001242,4.141178807,4.148016491,0.001242,4.305602298,3.797959663,3.976564757,4.254609018,4.083855062,4.748795974,4.744402431,4.362527003,,0.026315789,0.026315789,0.044125472,0,0.026315789,0.026315789,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.044125472,0.044125472,0.026315789,,0.107197441,0.111324024,0.230068518,0,0.10897839,0.109158329,0,0.113305324,0.099946307,0.104646441,0.111963395,0.10746987,0.209542862,0.209348995,0.114803342
88472,Leno,GK,5,ARS,1.894429184,30.90019899,13.15582311,,2.368421053,0,4.736842105,0,4.736842105,2.368421053,2.368421053,2.368421053,2.368421053,4.736842105,2.368421053,2.368421053,2.368421053,4.736842105,2.368421053,,3.573800492,0.001001,4.485903439,0.001001,4.029001485,3.511506589,3.390744421,3.538228509,3.770198171,4.042027077,3.39908183,3.387152609,3.684507377,4.089475176,3.677609413,,0.031578947,0,0.053226143,0,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,,0.112856858,0,0.238767337,0,0.214448208,0.110889682,0.10707614,0.111733532,0.11905889,0.21514151,0.107339426,0.106962714,0.116352865,0.217666989,0.116135034
45019,Darlow,GK,4.5,NEW,1.735242697,30.7012855,13.08561333,,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,4.547368421,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,4.547368421,2.273684211,,3.339407493,3.260275402,3.093067419,3.249467718,3.438659678,3.686882473,3.413328379,2.986769524,3.447439164,3.195895791,3.378155242,3.164351117,3.10316065,3.766238596,3.317179793,,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,,0.105454973,0.102956065,0.097675813,0.10261477,0.108589253,0.196238533,0.107789317,0.094319038,0.1088665,0.100923025,0.106678587,0.099926877,0.097994547,0.200462353,0.104753046
