ID,Name,Pos,Price,Team,xPts GW34-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,34,35,36,37,38,xPts if play,34,35,36,37,38,Probability to play,34,35,36,37,38,xPts,34,35,36,37,38
140028,Kelleher,GK,4.5,LIV,0.673321316,10.37454406,7.847802981,,2.105263158,2.105263158,4.210526316,2.105263158,2.105263158,,4.460302706,4.247052355,4.905836776,4.161253553,4.491651648,,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.117376387,0.111764536,0.216472362,0.109506672,0.118201359
137863,D Henderson,GK,5,MUN,0.525184448,10.22925848,7.758421123,,4.421052632,2.210526316,2.210526316,0,2.210526316,,3.842557208,3.503885964,3.380549877,0.00128,3.2697959,,0.053226143,0.031578947,0.031578947,0,0.031578947,,0.204524498,0.11064903,0.106754207,0,0.103256713
233402,Hennessey,GK,4.5,BUR,0.586740156,10.22765629,7.734405675,,2.368421053,2.368421053,2.368421053,4.736842105,2.368421053,,3.398672711,3.144854376,3.165264148,3.294781187,3.317978077,,0.031578947,0.031578947,0.031578947,0.053226143,0.031578947,,0.107326507,0.099311191,0.09995571,0.175368494,0.104778255
88472,Leno,GK,5,ARS,0.539111219,10.24033396,7.744191759,,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,,3.352224254,3.32213538,4.004181658,3.432671444,3.665111883,,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.088216428,0.087424615,0.176686405,0.090333459,0.096450313
193308,Steffen,GK,4.5,MCI,0.52832365,10.25967437,7.756150171,,1.657894737,1.657894737,1.657894737,3.315789474,1.657894737,,3.909564083,3.572153509,3.859695073,4.312914261,3.756615134,,0.023684211,0.023684211,0.023684211,0.039587799,0.023684211,,0.092594939,0.084603636,0.091413831,0.170738781,0.088972464
45019,Darlow,GK,4.5,NEW,0.517781279,10.20199181,7.718948473,,2.273684211,2.273684211,2.273684211,2.273684211,2.273684211,,3.479401646,3.148028054,3.138771125,3.313371939,3.316834409,,0.031578947,0.031578947,0.031578947,0.031578947,0.031578947,,0.109875841,0.099411412,0.099119088,0.104632798,0.104742139
234801,Gollini,GK,5,TOT,0.473101711,10.20445243,7.717714004,,1.657894737,1.657894737,3.315789474,1.657894737,1.657894737,,3.290063737,3.301388504,3.817647522,3.518399424,3.484414008,,0.023684211,0.023684211,0.039587799,0.023684211,0.023684211,,0.077922562,0.07819078,0.151132261,0.083330513,0.082525595
236836,Klaesson,GK,4.5,LEE,0.471568425,10.17279117,7.69395304,,1.842105263,1.842105263,3.684210526,1.842105263,1.842105263,,2.935629789,2.873934993,3.513226472,3.235430578,2.983739343,,0.026315789,0.026315789,0.044125472,0.026315789,0.026315789,,0.077253416,0.075629868,0.155022775,0.08514291,0.078519456
90843,D Ward,GK,4,LEI,0.468577,10.16812054,7.687139271,,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,2.884518396,2.332474691,3.799747653,3.183319255,2.895278747,,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0.068317541,0.055242822,0.150423645,0.126020601,0.068572391
233403,Begovic,GK,4.5,EVE,0.471127375,10.17067092,7.687081606,,1.657894737,1.657894737,3.315789474,3.315789474,1.657894737,,2.530102982,2.834323009,3.384669227,3.692278702,2.698607622,,0.023684211,0.023684211,0.039587799,0.039587799,0.023684211,,0.059923492,0.067128703,0.133991604,0.146169185,0.063914391
88503,Ruddy,GK,4,WOL,0.451045048,10.15226779,7.678770884,,1.842105263,1.842105263,1.842105263,3.684210526,1.842105263,,2.934274016,3.1855902,2.631105742,3.53963981,2.453587382,,0.026315789,0.026315789,0.026315789,0.044125472,0.026315789,,0.077217737,0.083831321,0.069239625,0.156188276,0.064568089
197282,Steele,GK,4,BHA,0.424742297,10.1615844,7.688350707,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,3.323139043,3.28302434,3.104861511,3.149635546,3.279546837,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.087451027,0.086395377,0.081706882,0.082885146,0.086303864
274828,Lossl,GK,4.5,BRE,0.339155093,10.0759972,7.619352671,,1.842105263,1.842105263,1.842105263,1.842105263,1.842105263,,2.408590127,2.260592347,2.758361704,2.679617559,2.780731797,,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,,0.063383951,0.059489272,0.072588466,0.070516252,0.073177153
